Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,A_Mean_IAT,Type_6_Time_Ratio,A_IAT_P95,Type_6_Last_Time,Gap_34_Time_Ratio,A_Retran_intervals,A_IAT_StdDev,Gap_34_Time,Type_3_Last_Time,A_Silence_Total_Duration,Type_5_First_Occurrence_Time,Range_1,A_Silence_Max_Duration
HUAWEI-mate40,2.2306129932403564,0.3590090274810791,0.0039277293465354,0.0361689820579588,0.0125925540924072,0.0432050228118896,0.0077235051564193,0.0032535195350647,0.0053117628658556,0.0027728080749511,0.0025601387023925,0.017874002456665,0.0123460292816162,1,0.017874002456665
HUAWEI-mate40,3.7641119956970215,0.3860740661621094,0.0062272889273507,0.0704552303694407,0.0171287775039672,0.043591022491455,0.0112702184631497,0.0090669790903727,0.0071210067982095,0.0043511390686035,0.0,0.0215489864349365,0.0111660957336425,1,0.0215489864349365
HUAWEI-mate40,1.1307330131530762,0.2618160247802734,0.0261816024780273,0.3805457611807646,0.1211703896522521,0.2618160247802734,0.0184904237726477,0.0203693866729736,0.0504378547971564,0.0048410892486573,0.0022258758544921,0.1459560394287109,0.0162270069122314,1,0.1459560394287109
HUAWEI-mate40,1.0416650772094729,0.6494710445404053,0.0649471044540405,0.2109839692608033,0.3227777838706966,0.6494710445404053,0.0056059313991995,0.0351402163505554,0.152250693477971,0.0036408901214599,0.0091180801391601,0.484572172164917,0.0278708934783935,2,0.484572172164917
HUAWEI-mate40,0.0,0.3835718631744385,0.0033577481905619,0.0391455336436648,0.0121153473854065,0.0402929782867431,0.0033478015212419,0.0031900405883789,0.0047650993666245,0.001284122467041,0.0018558502197265,0.0151078701019286,0.0101699829101562,0,0.0151078701019286
HUAWEI-mate40,1.8817880153656008,0.3753089904785156,0.0038965615359219,0.0499644254713625,0.0125030279159545,0.0428621768951416,0.0079693296742389,0.0046957731246948,0.0047019731610953,0.0029909610748291,0.0022101402282714,0.0126910209655761,0.0117950439453125,1,0.0126910209655761
HUAWEI-mate40pro,1.442011833190918,0.4109787940979004,0.003081738948822,0.064441311775933,0.0096114873886108,0.0493078231811523,0.0062073246430787,0.0027841091156005,0.0040976656394806,0.0025510787963866,0.0043578147888183,0.0145599842071533,0.0148618221282958,0,0.0145599842071533
HUAWEI-mate40pro,1.3472309112548828,0.3805239200592041,0.0027321974436442,0.0265502029093383,0.0102740287780761,0.040982961654663,0.0079785317722127,0.001568147114345,0.0049214287243729,0.0030360221862793,0.0023798942565917,0.0188770294189453,0.012002944946289,0,0.0188770294189453
HUAWEI-mate40pro,1.451243877410889,0.448469877243042,0.0036121715198863,0.0355498801447513,0.0118024349212646,0.03973388671875,0.0079892866579232,0.0043489933013915,0.0045159746348953,0.0035829544067383,0.0015158653259277,0.0120987892150878,0.0116920471191406,0,0.0120987892150878
HUAWEI-mate40pro,1.6687889099121094,0.3520069122314453,0.0036018978465687,0.0452945766256847,0.0120984315872192,0.0396208763122558,0.0090881752125403,0.0042322278022766,0.0046709084852078,0.0031991004943847,0.0010578632354736,0.0130088329315185,0.0106680393218994,0,0.0130088329315185
HUAWEI-mate40pro,1.503345966339111,0.3918459415435791,0.0040282011032104,0.0388799412967645,0.0121382117271423,0.0402820110321044,0.0104659447612778,0.0032616138458251,0.0047286874186541,0.004101037979126,0.0011119842529296,0.0132601261138916,0.011786937713623,0,0.0132601261138916
HUAWEI-mate40pro,1.314681053161621,0.4266500473022461,0.003954005241394,0.0463146130203967,0.0120301604270935,0.0395400524139404,-0.0047812238055321,0.0052157640457153,0.0050508346242452,-0.0020399093627929,0.0020399093627929,0.0144391059875488,0.0106940269470214,0,0.0144391059875488
HUAWEI-mate40pro,1.6733109951019287,0.0410659313201904,0.004106593132019,0.5042585184884147,0.0129978060722351,0.0410659313201904,0.0839859965281607,0.0055167078971862,0.0051751132667499,0.0034489631652832,0.0014040470123291,0.0160968303680419,0.0111479759216308,0,0.0160968303680419
HUAWEI-mate40pro,1.4041969776153564,0.3956668376922607,0.0026799951280866,0.0598735679073866,0.0111552476882934,0.0375199317932128,0.0073399548189959,0.0047433853149414,0.0051129009706724,0.0029041767120361,0.0021188259124755,0.0192029476165771,0.0118448734283447,0,0.0192029476165771
HUAWEI-mate40pro,1.6408860683441162,0.406059980392456,0.0056021863763982,0.0711398188873603,0.0218955278396606,0.0616240501403808,0.0034430542662696,0.0075795054435729,0.0083341492424712,0.0013980865478516,0.0023169517517089,0.0220310688018798,0.010977029800415,0,0.0220310688018798
HUAWEI-mate40pro,1.3594598770141602,0.4140439033508301,0.0033559004465738,0.0611766724671863,0.0144485712051391,0.0402708053588867,0.004792050792744,0.0044306516647338,0.0059438411660899,0.0019841194152832,0.0032188892364501,0.0202059745788574,0.0,0,0.0202059745788574
HUAWEI-mate40pro,1.3764958381652832,0.395594835281372,0.0041369915008544,0.0347730443665644,0.0127985358238219,0.0413699150085449,0.0074570060479316,0.0045853455861409,0.0052022979849264,0.0029499530792236,0.0012619495391845,0.0163679122924804,0.0112459659576416,0,0.0163679122924804
