Rank,Feature_Name,Importance_Score,Feature_Type
305,seq_2_3_3_5_6,0.0,Sequence
306,seq_2_3_2_3_6_6_6,0.0,Sequence
307,seq_1_2_3_2_3_3_4_5_6_6_6_6_6_6_6_6_6,0.0,Sequence
308,seq_range_1_2_2_2_2_2,0.0,Sequence
309,seq_2_2_2_3_3_4_6,0.0,Sequence
310,seq_range_4_1_2_1_2_2_1_2_2_1,0.0,Sequence
311,seq_2_2_2_3_3_3_4_5_6_6_6_6,0.0,Sequence
312,seq_1_5_6_6_6_6,0.0,Sequence
313,Dst_One_Exist,0.0,Numeric
314,Dst_One_Count,0.0,Numeric
315,Type_1_First_Occurrence_Time,0.0,Numeric
316,seq_1_3_2_2_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
317,seq_1_3_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
318,seq_1_3_2_2_2_3_4_5_6_6_6,0.0,Sequence
319,seq_1_2_3_3_4_6_6_6_6_6,0.0,Sequence
320,seq_1_2_3_3_3_4_5_6_6_6_6,0.0,Sequence
321,seq_1_2_3_3_3_2_3_2_3_4_5_6_6_6_6,0.0,Sequence
322,seq_range_1_1_2_1_1_2_1_1_1_2_1,0.0,Sequence
323,seq_1_2_3_2_4_5_6_6_6_6,0.0,Sequence
324,seq_1_2_3_2_4_5_6_6_6,0.0,Sequence
325,seq_1_2_3_2_3_4_5_6_6_6_6_6,0.0,Sequence
326,seq_2_2_2_3_3_5_6_6_6,0.0,Sequence
327,seq_2_2_3_3_4_5_6_6_6_6,0.0,Sequence
328,seq_2_2_3_3_4_5_6_6_6_6_6_6_6_6,0.0,Sequence
329,seq_range_2_1_2_1_2_1_2_1_2_1_2,0.0,Sequence
330,seq_range_1_2_2_2_2_2_2,0.0,Sequence
331,seq_range_1_2_3_3_6_6_6_6,0.0,Sequence
332,seq_range_2_1_1_2_1_1_2,0.0,Sequence
333,seq_range_2_1_1_2_1_2_1_1_2,0.0,Sequence
334,seq_2_3_2_3_4_4_5_6_6_6_6_6_6_6_6,0.0,Sequence
335,seq_range_2_1_2_1_1_2_1_2_1_1_2,0.0,Sequence
336,seq_range_2_1_2_1_2_1_1_2_2_1_1_2_2,0.0,Sequence
337,seq_range_2_1_2_1_2_1_2_2_1,0.0,Sequence
338,seq_2_2_3_3_5_6_6_6,0.0,Sequence
339,seq_range_2_1_2_2_1_1_2_2_1,0.0,Sequence
340,seq_2_3_2_2_3_4_5_6_6_6_6,0.0,Sequence
341,seq_2_2_3_4_6_6_6,0.0,Sequence
342,seq_range_2_2_1_1_2_1_2_1_1_2,0.0,Sequence
343,seq_2_2_3_4_5_6_6_6,0.0,Sequence
344,seq_range_2_2_1_2_1_1_2_2,0.0,Sequence
345,seq_range_2_2_1_2_2,0.0,Sequence
346,seq_1_2_3_3_2_4_5_6_6_6_6,0.0,Sequence
