Sample,Type_6_Last_Occurrence_Time,Type_Sequence_In_Range,First_Stage_Time_Diff,Next_Packet_After_First_Stage,Avg_Time_Dst_1,Dst_One_Exists,Dst_One_Count,Type_Unique_Count,Type_Sequence,Type_1_First_Occurrence_Time,Type_2_First_Occurrence_Time,Type_3_First_Occurrence_Time,Type_4_First_Occurrence_Time,Type_5_First_Occurrence_Time,Type_6_First_Occurrence_Time,Type_1_Count,Type_2_Count,Type_3_Count,Type_4_Count,Type_5_Count,Type_6_Count,Type_2_First_Occurrence_Time_Diff,Type_3_First_Occurrence_Time_Diff,Type_4_First_Occurrence_Time_Diff,Type_5_First_Occurrence_Time_Diff,Type_6_First_Occurrence_Time_Diff,Type_Sequence_Descending_Count,Label
141,0.0870590209960937,"2,2,2,2",0.0870590209960937,2.6417481899261475,0.0,0,0,6,"1,1,3,2,3,2,2,3,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6",0.0,0.0029191970825195,0.0011801719665527,0.0072410106658935,0.0160920619964599,0.0250380039215087,2,3,3,2,4,12,0.0029191970825195,-0.0017390251159668001,0.0060608386993408,0.0088510513305664,0.0089459419250488,2,OPPO-FINDX3PRO_1
142,0.06439208984375,,0.06439208984375,0.0,0.0,0,0,6,"1,2,2,2,3,3,4,4,5,6,6,6,6,6,6,6",0.0,9.059906005859377e-06,0.003741979598999,0.0074131488800048,0.0149929523468017,0.0311601161956787,1,3,2,2,1,7,9.059906005859377e-06,0.0037329196929931406,0.0036711692810058004,0.0075798034667969,0.016167163848877,0,OPPO-FINDX3PRO_1
143,0.0605041980743408,"2,2,2",0.0605041980743408,1.9002211093902588,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,2.408027648925781e-05,0.0044150352478027,0.0062601566314697,0.0128669738769531,0.0315430164337158,1,3,2,1,1,3,2.408027648925781e-05,0.004390954971313442,0.001845121383667,0.006606817245483401,0.0186760425567627,0,OPPO-FINDX3PRO_1
144,0.064540147781372,"2,2,2",0.064540147781372,2.576866149902344,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,9.059906005859377e-06,0.0009751319885253,0.0055329799652099,0.0118861198425292,0.0271971225738525,1,3,2,1,1,3,9.059906005859377e-06,0.0009660720825194406,0.0045578479766846,0.0063531398773192995,0.015311002731323301,0,OPPO-FINDX3PRO_1
145,0.0548830032348632,"2,2,2,2",0.0548830032348632,2.5494649410247803,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,8.106231689453125e-06,0.0011360645294189,0.0051779747009277,0.0117850303649902,0.0320570468902587,1,3,2,1,1,3,8.106231689453125e-06,0.0011279582977294469,0.0040419101715087995,0.0066070556640625,0.0202720165252685,0,OPPO-FINDX3PRO_1
146,0.0675029754638671,"2,2,2",0.0675029754638671,2.6196181774139404,0.0,0,0,6,"1,2,2,3,3,4,4,4,4,5,6,6,6",0.0,8.106231689453125e-06,0.0047640800476074,0.0083889961242675,0.016798973083496,0.0318460464477539,1,2,2,4,1,3,8.106231689453125e-06,0.004755973815917947,0.0036249160766601,0.0084099769592285,0.0150470733642579,0,OPPO-FINDX3PRO_1
147,0.0747480392456054,"1,2,2,2,1,2,2,2",0.0747480392456054,10.726315021514893,10.73615550994873,0,0,5,"1,2,2,2,3,3,3,4,6,6,6",0.0,0.0011911392211914,0.0055611133575439,0.0085499286651611,0.0,0.0256760120391845,1,3,3,1,0,3,0.0011911392211914,0.0043699741363525,0.0029888153076171996,-0.0085499286651611,0.0256760120391845,0,OPPO-FINDX3PRO_2
148,0.0529251098632812,2,0.0529251098632812,10.744894981384276,0.0,0,0,4,"2,2,2,3,3,5,6,6,6",0.0,0.0,0.0024640560150146,0.0,0.0134501457214355,0.0275020599365234,0,3,2,0,1,3,0.0,0.0024640560150146,-0.0024640560150146,0.0134501457214355,0.0140519142150879,0,OPPO-FINDX3PRO_2
149,0.0590541362762451,"1,2,2,1,2,2",0.0590541362762451,10.71226406097412,10.722360610961914,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,5.960464477539063e-06,0.0036909580230712,0.0073380470275878,0.0144240856170654,0.0236110687255859,1,3,2,1,1,3,5.960464477539063e-06,0.003684997558593661,0.0036470890045166003,0.0070860385894776,0.0091869831085205,0,OPPO-FINDX3PRO_2
150,0.0625419616699218,"1,2,2,2,1,2,2,2",0.0625419616699218,10.72765612602234,10.738025069236755,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,3.2901763916015625e-05,0.0051639080047607,0.0085580348968505,0.0149500370025634,0.0238709449768066,1,3,2,1,1,3,3.2901763916015625e-05,0.005131006240844684,0.0033941268920897995,0.006392002105712901,0.008920907974243199,0,OPPO-FINDX3PRO_2
151,0.055272102355957,"1,2,2,1,2,2",0.055272102355957,10.619334936141968,10.62949800491333,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,2.09808349609375e-05,0.0070559978485107,0.0106580257415771,0.0168850421905517,0.0195379257202148,1,3,2,1,1,3,2.09808349609375e-05,0.007035017013549762,0.0036020278930664,0.006227016448974599,0.0026528835296631,0,OPPO-FINDX3PRO_2
152,0.0739998817443847,"1,2,2,1",0.0739998817443847,10.696164846420288,10.704458832740784,0,0,5,"1,1,1,2,2,2,3,3,4,6,6",0.0,0.0013198852539062,0.0055928230285644,0.0087978839874267,0.0,0.0212578773498535,3,3,2,1,0,2,0.0013198852539062,0.0042729377746582005,0.0032050609588623004,-0.0087978839874267,0.0212578773498535,0,OPPO-FINDX3PRO_2
153,0.078042984008789,"1,2,2,2,2,2,2",0.078042984008789,10.709430932998655,10.709430932998655,0,0,5,"1,2,2,3,3,4,6,6,6",0.0,3.0040740966796875e-05,0.0051338672637939,0.0073070526123046,0.0,0.0250370502471923,1,2,2,1,0,3,3.0040740966796875e-05,0.005103826522827103,0.0021731853485106997,-0.0073070526123046,0.0250370502471923,0,OPPO-FINDX3PRO_2
154,0.084501028060913,"2,2,1,2,2,2",0.084501028060913,10.7396399974823,10.769887924194336,0,0,5,"1,2,2,4,5,6,6,6",0.0,0.0010271072387695,0.0,0.0088739395141601,0.016434907913208,0.0285398960113525,1,2,0,1,1,3,0.0010271072387695,-0.0010271072387695,0.0088739395141601,0.0075609683990479,0.0121049880981445,0,OPPO-FINDX3PRO_2
155,0.0677790641784668,"2,2",0.0677790641784668,10.746639013290403,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6",0.0,3.2901763916015625e-05,0.0010149478912353,0.0042951107025146,0.0120489597320556,0.0163838863372802,1,3,2,1,1,2,3.2901763916015625e-05,0.0009820461273192843,0.0032801628112793,0.007753849029541,0.004334926605224601,0,OPPO-FINDX3PRO_2
156,0.051865816116333,"1,2,2,2",0.051865816116333,10.719262838363647,10.719262838363647,0,0,6,"1,2,2,3,3,4,5,6,6",0.0,0.0011138916015625,0.0045139789581298,0.0072958469390869,0.0155019760131835,0.0333459377288818,1,2,2,1,1,2,0.0011138916015625,0.0034000873565673004,0.0027818679809570998,0.0082061290740966,0.0178439617156983,0,OPPO-FINDX3PRO_2
157,0.0688438415527343,"1,2,2,2,1,2,2,2",0.0688438415527343,1.90866494178772,6.447195887565613,0,0,6,"1,2,2,2,3,4,5,6,6,6,6",0.0,2.288818359375e-05,0.0081479549407958,0.0142769813537597,0.0235469341278076,0.0478198528289794,1,3,1,1,1,4,2.288818359375e-05,0.00812506675720205,0.0061290264129639,0.0092699527740479,0.024272918701171802,0,OPPO-FINDX3PRO_2
158,0.0635550022125244,"1,2,2,2,1,2,2,2",0.0635550022125244,10.61944580078125,10.629690408706665,0,0,6,"1,2,2,2,3,3,4,5,6,6",0.0,2.694129943847656e-05,0.0042848587036132,0.0108869075775146,0.0170459747314453,0.0551660060882568,1,3,2,1,1,2,2.694129943847656e-05,0.004257917404174723,0.0066020488739014,0.006159067153930699,0.0381200313568115,0,OPPO-FINDX3PRO_2
159,0.0470809936523437,"1,2,2,2,1,2,2,2",0.0470809936523437,9.687652111053469,14.719119548797607,0,0,4,"3,3,4,5,6,6,6",0.0,0.0,0.0,0.0106501579284667,0.0261371135711669,0.0287220478057861,0,0,2,1,1,3,0.0,0.0,0.0106501579284667,0.015486955642700199,0.002584934234619203,0,OPPO-FINDX6_1
160,0.0404329299926757,"1,2,2,2,1,2,2,2",0.0404329299926757,9.888811111450195,14.902122855186462,0,0,4,"3,3,4,5,6",0.0,0.0,0.0,0.0112090110778808,0.0199000835418701,0.0334000587463378,0,0,2,1,1,1,0.0,0.0,0.0112090110778808,0.0086910724639893,0.0134999752044677,0,OPPO-FINDX6_1
161,0.0367829799652099,"1,2,2,2,1,2,2,2",0.0367829799652099,9.964455127716064,15.056806027889252,0,0,4,"3,3,4,5,6,6,6,6",0.0,0.0,0.0,0.0070810317993164,0.0146260261535644,0.0232789516448974,0,0,2,1,1,4,0.0,0.0,0.0070810317993164,0.007544994354247999,0.008652925491333,0,OPPO-FINDX6_1
162,0.0334892272949218,"1,2,2,2,1,2,2,2",0.0334892272949218,9.966909170150757,14.920397877693176,0,0,4,"3,3,4,5,6,6",0.0,0.0,0.0,0.0068540573120117,0.0138242244720458,0.0301971435546875,0,0,2,1,1,2,0.0,0.0,0.0068540573120117,0.0069701671600341,0.0163729190826417,0,OPPO-FINDX6_1
163,0.0359940528869628,"1,2,2,2,1,2,2,2",0.0359940528869628,9.743855953216553,14.862952053546906,0,0,4,"3,3,4,5,6,6,6",0.0,0.0,0.0,0.0116441249847412,0.0186221599578857,0.0314810276031494,0,0,2,1,1,3,0.0,0.0,0.0116441249847412,0.0069780349731445,0.0128588676452637,0,OPPO-FINDX6_1
164,0.0264780521392822,"1,2,2,2,1",0.0264780521392822,11.0085129737854,15.417377769947052,0,0,4,"3,3,4,5,6,6",0.0,0.0,0.0,0.0066959857940673,0.0136640071868896,0.017698049545288,0,0,2,1,1,2,0.0,0.0,0.0066959857940673,0.0069680213928222995,0.004034042358398399,0,OPPO-FINDX6_1
165,0.0365369319915771,"1,2,2,2,1,2,2,2",0.0365369319915771,11.191097021102903,20.446229179700214,0,0,4,"3,3,4,5,6,6,6,6",0.0,0.0,0.0,0.0121431350708007,0.0192770957946777,0.0225141048431396,0,0,2,1,1,4,0.0,0.0,0.0121431350708007,0.007133960723877,0.0032370090484619,0,OPPO-FINDX6_1
166,0.0362319946289062,"1,2,2,2,1,2,2,2",0.0362319946289062,9.970845937728882,13.688816547393799,0,0,3,"3,3,4,6,6,6",0.0,0.0,0.0,0.0054929256439208,0.0,0.0300898551940917,0,0,2,1,0,3,0.0,0.0,0.0054929256439208,-0.0054929256439208,0.0300898551940917,0,OPPO-FINDX6_1
167,0.030959129333496,"1,1,2",0.030959129333496,9.953774213790894,19.950607458750408,0,0,4,"3,3,4,5,6,6,6,6,6",0.0,0.0,0.0,0.0109469890594482,0.0176191329956054,0.0239791870117187,0,0,2,1,1,5,0.0,0.0,0.0109469890594482,0.006672143936157199,0.006360054016113302,0,OPPO-FINDX6_1
168,0.031574010848999,"1,2,2,2,1,2,2,2",0.031574010848999,9.70813488960266,14.763112425804138,0,0,4,"3,3,4,5,6,6,6,6",0.0,0.0,0.0,0.0088679790496826,0.0158050060272216,0.0219790935516357,0,0,2,1,1,4,0.0,0.0,0.0088679790496826,0.006937026977539,0.006174087524414101,0,OPPO-FINDX6_1
169,0.0369009971618652,"1,2,2,2,1,2,2,2",0.0369009971618652,9.967159986495972,15.013222455978394,0,0,4,"3,3,4,5,6,6",0.0,0.0,0.0,0.0104458332061767,0.0177168846130371,0.0338759422302246,0,0,2,1,1,2,0.0,0.0,0.0104458332061767,0.007271051406860398,0.016159057617187503,0,OPPO-FINDX6_1
170,0.0971210002899169,"1,2,2",0.0971210002899169,9.575935125350952,25.962693721055984,0,0,4,"1,2,2,2,3,5",0.0,2.5987625122070312e-05,0.074437141418457,0.0,0.0843219757080078,0.0,1,3,1,0,1,0,2.5987625122070312e-05,0.07441115379333493,-0.074437141418457,0.0843219757080078,-0.0843219757080078,0,VIVO-X60_2
171,0.0937750339508056,"1,1,2,2,2",0.0937750339508056,2.588283061981201,8.087772655487061,0,0,5,"1,2,3,4,6",0.0,0.0011651515960693,0.0733230113983154,0.0756099224090576,0.0,0.0906469821929931,1,1,1,1,0,1,0.0011651515960693,0.07215785980224611,0.0022869110107422014,-0.0756099224090576,0.0906469821929931,0,VIVO-X60_2
172,0.2222039699554443,"1,2,2",0.2222039699554443,13.453258991241457,13.453258991241457,0,0,4,"1,3,2,2,3,3,6",0.0,0.0955438613891601,0.0810678005218505,0.0,0.0,0.2145400047302246,1,2,3,0,0,1,0.0955438613891601,-0.014476060867309598,-0.0810678005218505,0.0,0.2145400047302246,1,VIVO-X60_2
173,1.932525873184204,"1,2,2",1.932525873184204,9.377538919448853,11.371472477912903,0,0,6,"1,1,3,2,2,3,4,5,6,6",0.0,0.1112809181213378,0.0960988998413086,0.1323270797729492,0.1867249011993408,1.9102849960327148,2,2,2,1,1,2,0.1112809181213378,-0.0151820182800292,0.0362281799316406,0.0543978214263916,1.723560094833374,1,VIVO-X60_2
174,0.1081140041351318,1,0.1081140041351318,9.618383884429932,14.082553684711456,0,0,6,"1,2,2,2,3,4,5,6,6,6",0.0,1.5974044799804688e-05,0.075571060180664,0.0795018672943115,0.0857419967651367,0.1007568836212158,1,3,1,1,1,3,1.5974044799804688e-05,0.07555508613586419,0.003930807113647503,0.006240129470825209,0.015014886856079102,0,VIVO-X60_2
175,0.1099040508270263,4,0.1099040508270263,2.670916080474853,8.156259059906006,0,0,6,"1,2,2,3,3,4,5,6",0.0,0.0016241073608398,0.0776581764221191,0.081766128540039,0.0885720252990722,0.1075072288513183,1,2,2,1,1,1,0.0016241073608398,0.0760340690612793,0.004107952117919894,0.006805896759033203,0.018935203552246108,0,VIVO-X60_2
176,0.1080439090728759,"1,2,2,2",0.1080439090728759,7.896414041519165,12.220731019973755,0,0,6,"1,2,2,3,3,4,4,5,6,6,6",0.0,1.5020370483398438e-05,0.0761048793792724,0.0805399417877197,0.0897159576416015,0.1017260551452636,1,2,2,2,1,3,1.5020370483398438e-05,0.07608985900878901,0.004435062408447293,0.009176015853881794,0.01201009750366211,0,VIVO-X60_2
177,0.0300168991088867,"1,2,2,2,2,2",0.0300168991088867,12.40769386291504,12.40769386291504,0,0,2,"3,3,6,6",0.0,0.0,0.0,0.0,0.0,0.0168428421020507,0,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0168428421020507,0,VIVO-X60_2
178,0.1030919551849365,"1,2",0.1030919551849365,9.602710008621216,11.449696063995361,0,0,6,"1,2,2,2,3,4,5,6,6",0.0,0.0008490085601806,0.0742270946502685,0.078165054321289,0.0848059654235839,0.0972280502319336,1,3,1,1,1,2,0.0008490085601806,0.0733780860900879,0.003937959671020494,0.006640911102294908,0.012422084808349693,0,VIVO-X60_2
179,0.1063640117645263,"2,2,2",0.1063640117645263,9.688326835632324,12.75812292098999,0,0,5,"1,2,2,2,3,5,6,6,6",0.0,0.0015408992767333,0.0742318630218505,0.0,0.0856208801269531,0.099416971206665,1,3,1,0,1,3,0.0015408992767333,0.0726909637451172,-0.0742318630218505,0.0856208801269531,0.0137960910797119,0,VIVO-X60_2
180,0.1013751029968261,"1,2,2",0.1013751029968261,9.377211093902588,11.241616408030191,0,0,6,"1,2,2,2,3,3,4,5,6,6",0.0,2.408027648925781e-05,0.0767381191253662,0.0805010795593261,0.086846113204956,0.093682050704956,1,3,2,1,1,2,2.408027648925781e-05,0.07671403884887694,0.0037629604339599054,0.006345033645629897,0.0068359375,0,VIVO-X60_2
181,0.1081290245056152,"1,2,2",0.1081290245056152,9.498180866241457,21.903528134028118,0,0,5,"1,3,3,4,5,6,6,6",0.0,0.0,0.0771670341491699,0.0803580284118652,0.0864558219909668,0.099086046218872,1,0,2,1,1,3,0.0,0.0771670341491699,0.0031909942626953125,0.00609779357910159,0.012630224227905204,0,VIVO-X60_2
182,0.0463500022888183,"1,2,2,1",0.0463500022888183,10.607852935791016,10.620493412017822,0,0,4,"3,3,4,5,6,6,6",0.0,0.0,0.0,0.0182938575744628,0.025782823562622,0.0370779037475585,0,0,2,1,1,3,0.0,0.0,0.0182938575744628,0.0074889659881592005,0.011295080184936496,0,VIVO-X90
183,0.0493688583374023,,0.0493688583374023,0.0,0.0,0,0,3,"3,5,6,6",0.0,0.0,0.0,0.0,0.025735855102539,0.0448048114776611,0,0,1,0,1,2,0.0,0.0,0.0,0.025735855102539,0.019068956375122098,0,VIVO-X90
184,0.0627880096435546,"1,2,2",0.0627880096435546,7.722999095916748,7.722999095916748,0,0,4,"3,4,5,6,6,6",0.0,0.0,0.0,0.0179510116577148,0.0260431766510009,0.035079002380371,0,0,1,1,1,3,0.0,0.0,0.0179510116577148,0.008092164993286102,0.009035825729370096,0,VIVO-X90
185,0.0559949874877929,"1,2,2,2,1,2,2",0.0559949874877929,10.455182075500488,10.467966556549072,0,0,4,"3,4,5,6,6,6",0.0,0.0,0.0,0.018334150314331,0.0254139900207519,0.0364341735839843,0,0,1,1,1,3,0.0,0.0,0.018334150314331,0.007079839706420902,0.011020183563232398,0,VIVO-X90
186,0.0365309715270996,"1,2,2,1,2",0.0365309715270996,10.487780094146729,10.49979853630066,0,0,2,"3,3,4",0.0,0.0,0.0,0.0179669857025146,0.0,0.0,0,0,2,1,0,0,0.0,0.0,0.0179669857025146,-0.0179669857025146,0.0,0,VIVO-X90
187,0.0466718673706054,"1,2",0.0466718673706054,10.550890922546388,10.550890922546388,0,0,2,"3,3,4",0.0,0.0,0.0,0.0193538665771484,0.0,0.0,0,0,2,1,0,0,0.0,0.0,0.0193538665771484,-0.0193538665771484,0.0,0,VIVO-X90
188,0.0469670295715332,"1,2,2,2",0.0469670295715332,11.376487016677856,11.376487016677856,0,0,3,"3,3,4,6,6",0.0,0.0,0.0,0.0185821056365966,0.0,0.0425741672515869,0,0,2,1,0,2,0.0,0.0,0.0185821056365966,-0.0185821056365966,0.0425741672515869,0,VIVO-X90
189,0.0423431396484375,"2,2,2,1,2,2",0.0423431396484375,10.418243169784546,10.443181991577148,0,0,4,"3,4,5,6",0.0,0.0,0.0,0.0187840461730957,0.0261871814727783,0.0332520008087158,0,0,1,1,1,1,0.0,0.0,0.0187840461730957,0.0074031352996826,0.0070648193359375,0,VIVO-X90
190,0.0526530742645263,"2,2,2",0.0526530742645263,10.449733018875122,0.0,0,0,4,"3,3,4,5,6",0.0,0.0,0.0,0.0210309028625488,0.0295870304107666,0.0430850982666015,0,0,2,1,1,1,0.0,0.0,0.0210309028625488,0.008556127548217801,0.013498067855834898,0,VIVO-X90
191,0.0502591133117675,"2,2,1,2,2,2",0.0502591133117675,10.427391052246094,10.448638916015623,0,0,2,"3,6,6,6",0.0,0.0,0.0,0.0,0.0,0.0316550731658935,0,0,1,0,0,3,0.0,0.0,0.0,0.0,0.0316550731658935,0,VIVO-X90
192,0.0540809631347656,"2,2,2",0.0540809631347656,9.926316022872925,0.0,0,0,6,"1,1,2,2,3,3,3,4,5,6,6,6",0.0,0.0025398731231689,0.0067498683929443,0.012341022491455,0.0204479694366455,0.0392670631408691,2,2,3,1,1,3,0.0025398731231689,0.0042099952697754,0.0055911540985107,0.0081069469451905,0.018819093704223598,0,XIAOMI-10MI10
193,0.0477130413055419,"2,2,2,2,2,2",0.0477130413055419,10.080963134765623,0.0,0,0,5,"1,2,2,2,3,3,4,6,6",0.0,2.813339233398437e-05,0.0069570541381835,0.0098669528961181,0.0,0.0229640007019042,1,3,2,1,0,2,2.813339233398437e-05,0.006928920745849516,0.0029098987579346,-0.0098669528961181,0.0229640007019042,0,XIAOMI-10MI10
194,0.0484018325805664,"2,2,2",0.0484018325805664,9.96193790435791,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,3.3855438232421875e-05,0.0068230628967285,0.0099949836730957,0.0167498588562011,0.0213780403137207,1,3,2,1,1,3,3.3855438232421875e-05,0.006789207458496078,0.0031719207763671996,0.006754875183105399,0.004628181457519601,0,XIAOMI-10MI10
195,0.048563003540039,"2,2,2",0.048563003540039,10.071472883224487,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,2.694129943847656e-05,0.0045638084411621,0.0087208747863769,0.0147078037261962,0.0338590145111084,1,3,2,1,1,3,2.694129943847656e-05,0.004536867141723623,0.0041570663452147995,0.005986928939819301,0.0191512107849122,0,XIAOMI-10MI10
196,0.0449330806732177,"2,2,2",0.0449330806732177,10.007347106933594,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6,6",0.0,1.0967254638671877e-05,0.0053341388702392,0.0085220336914062,0.0151259899139404,0.0293710231781005,1,3,2,1,1,4,1.0967254638671877e-05,0.005323171615600528,0.003187894821167,0.0066039562225342005,0.014245033264160099,0,XIAOMI-10MI10
197,0.0453250408172607,"2,2",0.0453250408172607,9.907596826553345,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,1.0967254638671877e-05,0.0065209865570068,0.0097289085388183,0.0163068771362304,0.0218889713287353,1,3,2,1,1,3,1.0967254638671877e-05,0.0065100193023681285,0.0032079219818115,0.006577968597412099,0.0055820941925049,0,XIAOMI-10MI10
198,0.0483608245849609,"2,2,2",0.0483608245849609,10.09637188911438,0.0,0,0,6,"1,2,2,3,3,4,5,6,6,6",0.0,0.0010459423065185,0.0075287818908691,0.0116298198699951,0.0178618431091308,0.0290718078613281,1,2,2,1,1,3,0.0010459423065185,0.0064828395843506,0.004101037979126,0.0062320232391357006,0.0112099647521973,0,XIAOMI-10MI10
199,0.0429189205169677,"2,2,2",0.0429189205169677,10.022572994232178,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6",0.0,3.695487976074219e-05,0.0061120986938476,0.0083920955657958,0.0149860382080078,0.0294189453125,1,3,2,1,1,2,3.695487976074219e-05,0.006075143814086858,0.0022799968719481997,0.006593942642212001,0.0144329071044922,0,XIAOMI-10MI10
200,0.0512080192565918,"2,2,2",0.0512080192565918,10.044536113739014,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,2.789497375488281e-05,0.0076489448547363,0.0109500885009765,0.0171799659729003,0.0329260826110839,1,3,2,1,1,3,2.789497375488281e-05,0.0076210498809814176,0.0033011436462401997,0.0062298774719238,0.0157461166381836,0,XIAOMI-10MI10
201,0.0471410751342773,"2,2,2",0.0471410751342773,9.888220071792604,0.0,0,0,6,"1,2,2,3,3,4,5,6,6,6",0.0,0.001223087310791,0.0062739849090576,0.0088660717010498,0.0144510269165039,0.0219058990478515,1,2,2,1,1,3,0.001223087310791,0.0050508975982666,0.0025920867919921996,0.0055849552154541,0.007454872131347601,0,XIAOMI-10MI10
202,1.0465121269226074,"2,2,2",1.0465121269226074,10.018635988235474,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6,6,6",0.0,1.3113021850585938e-05,0.007045030593872,0.0119409561157226,0.0186259746551513,0.0335850715637207,1,3,2,1,1,5,1.3113021850585938e-05,0.007031917572021414,0.004895925521850601,0.0066850185394287005,0.014959096908569402,0,XIAOMI-10MI10
203,0.043799877166748,"2,2,2",0.043799877166748,2.838620901107788,0.0,0,0,6,"1,2,2,2,3,3,4,5,6,6,6",0.0,1.4781951904296877e-05,0.0071909427642822,0.0106468200683593,0.0171058177947998,0.0330398082733154,1,3,2,1,1,3,1.4781951904296877e-05,0.007176160812377903,0.0034558773040771007,0.006458997726440501,0.0159339904785156,0,XIAOMI-10MI10
204,0.0459959506988525,"1,2,2,2",0.0459959506988525,9.46794605255127,9.46794605255127,0,0,6,"1,1,1,2,2,2,3,3,3,4,4,5,6,6,6,6",0.0,9.608268737792967e-05,0.0031700134277343,0.006382942199707,0.0148239135742187,0.0295069217681884,3,3,3,2,1,4,9.608268737792967e-05,0.0030739307403563703,0.0032129287719727,0.0084409713745117,0.0146830081939697,0,XIAOMI-10MI3
205,0.0555109977722168,"1,2,1,1,2,1,2,2,2",0.0555109977722168,9.82602310180664,9.831361591815948,0,0,6,"1,1,1,1,1,2,2,2,3,3,3,3,4,5,6,6,6",0.0,0.0043830871582031,0.007620096206665,0.0113081932067871,0.0188391208648681,0.029365062713623,5,3,4,1,1,3,0.0043830871582031,0.0032370090484619,0.0036880970001221007,0.007530927658081001,0.010525941848754897,0,XIAOMI-10MI3
206,0.0408990383148193,"1,1,1,2,2",0.0408990383148193,9.647083044052124,9.647671699523926,0,0,6,"1,2,3,2,2,3,4,5,5,6",0.0,0.0007159709930419,0.0007359981536865,0.0050530433654785,0.0116591453552246,0.0391490459442138,1,3,2,1,2,1,0.0007159709930419,2.002716064459999e-05,0.004317045211792,0.006606101989746101,0.027489900588989195,1,XIAOMI-10MI3
207,0.0436460971832275,"1,1,1,2,2",0.0436460971832275,9.650036096572876,9.651174386342367,0,0,6,"1,2,2,3,3,4,5,6,6,6,6,6,6",0.0,3.695487976074219e-05,0.0010321140289306,0.0045831203460693,0.010401964187622,0.0231649875640869,1,2,2,1,1,6,3.695487976074219e-05,0.000995159149169858,0.0035510063171387005,0.005818843841552699,0.012763023376464901,0,XIAOMI-10MI3
208,0.0412700176239013,"1,2,1,2,1,2",0.0412700176239013,9.742696046829224,9.743127346038818,0,0,5,"2,3,2,2,3,4,5,6,6,6",0.0,0.0,0.0010130405426025,0.0049240589141845,0.0118389129638671,0.0172140598297119,0,3,2,1,1,3,0.0,0.0010130405426025,0.003911018371582,0.006914854049682601,0.005375146865844799,1,XIAOMI-10MI3
209,0.0452208518981933,"1,1",0.0452208518981933,9.871819019317629,9.87183701992035,0,0,6,"1,2,3,2,4,5,6,6",0.0,0.0024328231811523,0.0024518966674804,0.0059540271759033,0.0120668411254882,0.0230200290679931,1,2,1,1,1,2,0.0024328231811523,1.9073486328099847e-05,0.0035021305084229006,0.006112813949584899,0.010953187942504902,1,XIAOMI-10MI3
210,0.0464091300964355,"1,2,1,1,2",0.0464091300964355,9.685408115386965,9.685882012049357,0,0,6,"1,2,2,2,3,3,4,4,4,5,6,6,6,6,6",0.0,2.813339233398437e-05,0.0032520294189453,0.0068259239196777,0.0145399570465087,0.0290510654449462,1,3,2,3,1,5,2.813339233398437e-05,0.0032238960266113155,0.0035738945007323998,0.007714033126831001,0.014511108398437498,0,XIAOMI-10MI3
211,0.2925951480865478,"1,2,1,2,2,1,2,1,2,1,2",0.2925951480865478,9.732083082199097,9.744474506378173,0,0,4,"1,1,1,3,2,2,2,3,6,6,6",0.0,0.0044770240783691,0.0044679641723632,0.0,0.0,0.2047171592712402,3,3,2,0,0,3,0.0044770240783691,-9.059906005900141e-06,-0.0044679641723632,0.0,0.2047171592712402,1,XIAOMI-10MI3
212,0.0511200428009033,"1,1,1",0.0511200428009033,9.657940149307253,9.658620436986288,0,0,6,"1,1,2,2,2,3,4,5,6,6,6",0.0,0.001127004623413,0.0050611495971679,0.0080351829528808,0.0140199661254882,0.0302910804748535,2,3,1,1,1,3,0.001127004623413,0.0039341449737549,0.0029740333557129,0.005984783172607399,0.016271114349365297,0,XIAOMI-10MI3
213,0.0484480857849121,"1,2,1,1,2,2",0.0484480857849121,9.74380898475647,9.744260708491007,0,0,6,"1,3,2,2,3,4,5,6,6,6,6,6,6",0.0,8.702278137207031e-05,2.9087066650390625e-05,0.0046710968017578,0.0099389553070068,0.0209269523620605,1,2,2,1,1,6,8.702278137207031e-05,-5.793571472167969e-05,0.00464200973510741,0.005267858505248999,0.010987997055053699,1,XIAOMI-10MI3
