Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,Gap_23_Time,Gap_23_Time_Ratio,Type_3_Last_Time,A_IAT_StdDev,Type_6_Time_Ratio,Range_1,A_Silence_Max_Duration,A_Silence_Avg_Duration,A_Silence_Total_Duration,Gap_34_Time_Ratio,Range_2,Gap_34_Time,Probe_Time_Ratio,Range_1_2,A_Kurtosis,A_CV,A_IAT_Skew_Ratio,A_Skewness
OPPO-FINDX3PRO_2,10.726315021514893,0.0747480392456054,0.0032660961151123,0.0436947396624095,0.0055899620056152,0.0126880456923862,-0.3435008101659877,2,0.0420811176300049,0.0420811176300049,0.0420811176300049,0.0395992549024611,6,0.0029599666595459,0.0307033771801115,1,3.668466279948749,1.8671861365842384,9.745250560956972,2.233385141978653
OPPO-FINDX3PRO_2,10.744894981384276,0.0529251098632812,0.0009610652923584,0.0181589664119937,0.0038039684295654,0.006217395734011,-0.5196410552111862,0,0.0164949893951415,0.0164949893951415,0.0164949893951415,-0.0718745495170818,1,-0.0038039684295654,0.0283984431310355,0,-1.1023244810697352,1.0572781379320626,6.6530806876649,0.6812005381717547
OPPO-FINDX3PRO_2,10.71226406097412,0.0590541362762451,0.0025629997253418,0.0434008502529361,0.0053160190582275,0.0084740969306202,-0.3998207443952338,2,0.029400110244751,0.029400110244751,0.029400110244751,0.034240242883269,4,0.0020220279693603,0.0191004113996859,1,4.173477127770129,1.57846803144794,3.543450064850954,2.308220040549521
OPPO-FINDX3PRO_2,10.72765612602234,0.0625419616699218,0.0044357776641846,0.0709248246416596,0.0051989555358886,0.0092993183180179,-0.3816788655077765,2,0.0323050022125244,0.0323050022125244,0.0323050022125244,0.0537092101250379,6,0.0033590793609618,0.0116422689844453,1,4.445863861860936,1.6355819159953335,1.6557598126197963,2.366751242399998
OPPO-FINDX3PRO_2,10.619334936141968,0.055272102355957,0.0060329437255858,0.109149886985178,0.0070869922637939,0.0080432890235027,-0.3534862052901283,2,0.0281171798706055,0.0281171798706055,0.0281171798706055,0.0646082440429973,4,0.0035710334777831,0.0185094121503872,1,4.534455522549647,1.6007384464722547,1.3472634133189376,2.3828640386870426
OPPO-FINDX3PRO_2,10.696164846420288,0.0739998817443847,0.0033547878265381,0.0453350430765069,0.0056219100952148,0.0122130084499926,-0.2872690719058696,2,0.0408539772033691,0.0408539772033691,0.0408539772033691,0.0429186346970466,2,0.0031759738922119,0.030243767277319,1,3.766538239537813,1.815450103203896,8.7429157345266,2.212159433181471
OPPO-FINDX3PRO_2,10.709430932998655,0.078042984008789,0.0041399002075195,0.053046411027201,0.0051698684692382,0.0154203300481369,-0.3208110320893508,1,0.0471007823944091,0.0471007823944091,0.0471007823944091,0.0273847056235793,6,0.0021371841430664,0.0127361487890117,0,2.491410894068447,1.7782888775447545,10.044511378848766,1.9850037773162124
OPPO-FINDX3PRO_2,10.7396399974823,0.084501028060913,-0.0010468959808349,-0.0123891508169609,0.0,0.0148693550123489,-0.3377461394999759,1,0.0460731983184814,0.0460731983184814,0.0460731983184814,0.105015758006675,5,0.0088739395141601,0.0123891508169609,1,2.388412965280549,1.4077324599298686,2.2681741136176967,1.964886848748877
OPPO-FINDX3PRO_2,10.746639013290403,0.0677790641784668,7.867813110299954e-06,0.0001160802853456,0.0021979808807373,0.0153864858154178,-0.241724882688559,0,0.0500261783599853,0.0500261783599853,0.0500261783599853,0.0309406724214341,2,0.0020971298217773,0.0148582765243452,0,4.727542864406577,2.2700941657890388,8.389443198803892,2.55034290180166
OPPO-FINDX3PRO_2,10.719262838363647,0.051865816116333,0.0033800601959228,0.0651693244032149,0.0045249462127685,0.0071034043105787,-0.6429270804124274,1,0.0178439617156983,0.0178439617156983,0.0178439617156983,0.053424411949932,3,0.0027709007263184,0.0218625454512017,0,-0.7145221664227672,1.2326160770673122,5.243727413525986,0.9817471361655412
OPPO-FINDX3PRO_2,10.61944580078125,0.0635550022125244,0.0032808780670166,0.0516226567980522,0.0054190158843994,0.0114146920673219,-0.868004156522326,2,0.0381200313568115,0.0381200313568115,0.0381200313568115,0.0860340099561459,6,0.0054678916931152,0.0157970356643108,1,4.440983500845549,1.796033619690834,2.3756366139022957,2.4525795199565854
OPPO-FINDX3_2,9.45176911354065,0.0545811653137207,0.0021910667419434,0.0401432752369727,0.0059230327606201,0.0085375256841184,-0.5670816406761884,4,0.0236291885375977,0.0236291885375977,0.0236291885375977,-0.1085178875638838,6,-0.0059230327606201,0.047490499279254,3,-0.3041595081739654,1.2513511772856527,7.886563706563742,1.0315637426413398
OPPO-FINDX3_2,9.351985216140749,0.0631911754608154,0.0047841072082519,0.0757084699463852,0.0058801174163818,0.0097351076016192,-0.429458616149077,4,0.0302309989929198,0.0302309989929198,0.0302309989929198,0.0676531732586785,5,0.00427508354187,0.0167595446776554,3,1.7118914538609404,1.5405802361843983,5.641206935375033,1.7204867789273497
OPPO-FINDX3_2,9.344453811645508,0.0483438968658447,0.0045311450958252,0.093727344909725,0.0064430236816406,0.007198324782203,-0.3895220669826255,3,0.0238468647003172,0.0238468647003172,0.0238468647003172,-0.1332748102520597,5,-0.0064430236816406,0.0206195227081056,2,3.087907707832584,1.488983149657667,3.629896539422004,2.085871467531176
OPPO-FINDX3_2,9.494329929351808,0.0584738254547119,0.007310152053833,0.1250157997529121,0.0085690021514892,0.0059659342223144,-0.583832469613507,2,0.0187480449676514,0.0187480449676514,0.0187480449676514,0.0982479603028668,3,0.0057449340820312,0.0215284375165634,1,-0.0365272148769562,0.9182468836833,1.3664591633466012,0.936416422458493
OPPO-FINDX3_2,9.315356969833374,0.0528459548950195,0.0012030601501465,0.0227654160576041,0.0036389827728271,0.0098071463019038,-0.8858571093425737,3,0.032155990600586,0.032155990600586,0.032155990600586,0.0365031671268467,3,0.0019290447235107,0.0460947792034348,1,3.995973004667528,1.855798863202709,6.118481012658428,2.345199595281978
OPPO-FINDX3_2,9.36604619026184,0.0634729862213134,-6.91413879390021e-06,-0.0001089304160007,0.0024151802062988,0.0073400746359326,-0.4677584749741754,2,0.022935152053833,0.022935152053833,0.022935152053833,0.1037919053432252,2,0.0065879821777343,0.0381594515916976,1,0.4529380995784136,1.040768296186,1.3801253486939524,1.167516997083158
OPPO-FINDX3_2,9.354969024658203,0.0613529682159423,0.0066518783569336,0.1084198295593649,0.0080130100250244,0.0082853103507353,-0.4690070842060669,4,0.0279011726379394,0.0279011726379394,0.0279011726379394,0.0658018987071218,5,0.0040371417999267,0.0217772302813854,2,2.982445762031566,1.3504334984370667,2.444468585913464,1.989742814074004
OPPO-FINDX3_2,9.341399908065796,0.0551080703735351,7.152557373100001e-06,0.0001297914683751,0.0030138492584228,0.0074493056198918,-0.5010340053647135,2,0.0229618549346924,0.0229618549346924,0.0229618549346924,0.0494159383923155,6,0.002723217010498,0.015168296270657,1,1.2255656449234582,1.4869394131092928,6.132894014277967,1.6267792636996017
OPPO-FINDX3_2,9.457815885543823,0.0631208419799804,0.0028150081634522,0.0445971263239013,0.0052540302276611,0.0118969393137865,-0.896739540997477,4,0.0396180152893066,0.0396180152893066,0.0396180152893066,0.0779458201761669,6,0.0049200057983398,0.038640518530828,3,4.613111915585344,1.8847878039332555,2.3967819597142888,2.509394189546195
OPPO-FINDX3_2,9.353617906570436,0.0656299591064453,0.0047159194946289,0.0718562004126826,0.0129129886627197,0.0069031028422935,-0.5858133046586641,1,0.0211820602416991,0.0211820602416991,0.0211820602416991,0.0387943561277574,1,0.0025460720062256,0.0175680781190958,0,-0.124005255235069,0.946639711901636,1.7650695272149026,0.9982147666274104
OPPO-FINDX3_2,9.347832202911375,0.0629851818084716,0.0042839050292969,0.0680144901752226,0.0053222179412841,0.0130029750823549,-0.4746857244519814,3,0.0330870151519775,0.0330870151519775,0.0330870151519775,0.0508367432687688,5,0.003201961517334,0.0163071250932128,2,-0.4227764639517506,1.4451149137469368,7.138510796723712,1.114888739466528
OPPO-FINDX5_2,0.0,0.0586590766906738,0.0029129981994628,0.0496598031166425,0.0101041793823242,0.0061799146300155,-0.4949112724257615,0,0.0200040340423584,0.0200040340423584,0.0200040340423584,0.0613004706666547,0,0.0035958290100096,0.1225074583187673,0,0.5729841990545523,0.9481777553955804,0.9045796786462696,1.0552692625721167
OPPO-FINDX5_2,0.0,0.0607330799102783,0.0027608871459961,0.0454593633333727,0.0038409233093261,0.0071718672183942,-0.4404690401322167,0,0.0244958400726318,0.0244958400726318,0.0244958400726318,0.0484271766908885,0,0.0029411315917969,0.0176184475509649,0,2.6212350800214024,1.4170598090508928,3.4703462117410853,1.9103140954427016
OPPO-FINDX5_2,0.0,0.068572998046875,0.0022678375244141,0.0330718736092573,0.0049099922180175,0.0068234045774163,-0.4977921951490875,0,0.0204408168792724,0.0204408168792724,0.0204408168792724,0.0867267467734761,0,0.0059471130371093,0.0384714341344001,0,-0.2295105490830855,1.0945627650736776,3.548240250033965,1.0075484364806817
OPPO-FINDX5_2,0.0,0.0649189949035644,0.0027899742126465,0.0429762385691728,0.0041959285736083,0.0086217238817118,-0.4475595872048185,0,0.0284018516540527,0.0284018516540527,0.0284018516540527,0.0545154063682105,0,0.0035390853881836,0.021521172279554,0,2.2999723385697406,1.460881562317944,4.161339941890256,1.8232356280691735
OPPO-FINDX5_2,0.0,0.0586750507354736,0.0045740604400635,0.07795579863552,0.0068109035491943,0.008958121636568,-0.4676779046001434,0,0.0298130512237549,0.0298130512237549,0.0298130512237549,0.0822345297256001,0,0.0048251152038574,0.0380737989687154,0,3.3833476800111804,1.5267343656768462,2.2087270686450147,2.1200812655245405
OPPO-FINDX5_2,0.0,0.0665538311004638,0.0031020641326904,0.0466098507238117,0.0041289329528808,0.0087855934320322,-0.3945663037754291,0,0.0330700874328614,0.0330700874328614,0.0330700874328614,0.0508907493184595,0,0.0033869743347167,0.0152643589220008,0,5.998204609277684,1.8481025962695383,6.767112962412147,2.611680631688557
OPPO-FINDX5_2,0.0,0.0808069705963134,0.0038061141967773,0.0471013103039274,0.0055761337280273,0.0112820735435692,-0.3993461757477223,0,0.037100076675415,0.037100076675415,0.037100076675415,0.0126958743571659,0,0.001025915145874,0.0219042926394613,0,2.487175560104988,1.5357933611846617,9.265250544662516,1.8835575255451216
OPPO-FINDX5_2,0.0,0.0691049098968505,0.0018980503082275,0.0274662149340853,0.0042488574981689,0.010598299369825,-0.3378334086604316,0,0.0371708869934082,0.0371708869934082,0.0371708869934082,0.0539767532525774,0,0.0037300586700439,0.0340041470154944,0,4.979763827446566,1.6870189577280543,1.1117929050815416,2.519356057904501
OPPO-FINDX5_2,0.0,0.0609939098358154,0.0034670829772949,0.0568431010018485,0.0066089630126953,0.0084946608698587,-0.4535369605241028,0,0.0270190238952637,0.0270190238952637,0.0270190238952637,-0.1083544739218298,0,-0.0066089630126953,0.0200330692225604,0,1.6589881162539255,1.2534357616116654,3.150763306285266,1.659626215086798
OPPO-FINDX5_2,0.0,0.0810639858245849,0.0054759979248047,0.0675515504092564,0.0065128803253173,0.0109717607342954,-0.4750696309193627,0,0.0360069274902344,0.0360069274902344,0.0360069274902344,0.0938774789930799,0,0.0076100826263428,0.0127673842009124,0,2.3318561624274663,1.4888161105032602,3.084336115520514,1.8591577575852467
OPPO-FINDX5_2,0.0,0.0847411155700683,0.0030050277709961,0.0354612722617675,0.0039081573486328,0.0194292560489685,-0.8994232338294467,0,0.0605261325836182,0.0605261325836182,0.0605261325836182,0.0561573305573532,0,0.0047588348388672,0.0106096840446771,0,3.7646543003693855,2.0635001470582544,5.297318311647073,2.350247929695429
OPPO-FINDX5_2,0.0,0.0725190639495849,0.0032801628112793,0.0452317312528973,0.004518985748291,0.0091802086806651,-0.4246220004142463,0,0.030059814453125,0.030059814453125,0.030059814453125,0.0617654117639316,0,0.0044791698455809,0.0170301183231567,0,1.916146077198768,1.3924930906101989,3.7836168047681498,1.7001670427925504
OPPO-FINDX5_2,0.0,0.0646760463714599,0.001971960067749,0.0304898053975541,0.0039129257202148,0.0104010347639309,-0.3096645052364604,0,0.0362691879272461,0.0362691879272461,0.0362691879272461,0.0499721680533491,0,0.0032320022583007,0.0298704985051839,0,5.056952541551853,1.7689915946025971,2.538780207134577,2.54148144227865
OPPO-FINDX5_2,0.0,0.0628881454467773,0.0036499500274657,0.0580387607479183,0.0049309730529785,0.009124434835926,-0.3330527880138899,0,0.0320720672607422,0.0320720672607422,0.0320720672607422,0.0641463081752417,0,0.0040340423583983,0.0202295922235864,0,4.715320195975042,1.595988917818047,1.0024822000130755,2.432374090993138
OPPO-FINDX5_2,0.0,0.067652940750122,0.000782012939453,0.0115591862050976,0.0042688846588134,0.0107965730757305,-0.3143534785044942,0,0.0377111434936524,0.0377111434936524,0.0377111434936524,0.0410210144595554,0,0.0027751922607421,0.0514242820441434,0,5.071023114690533,1.7554640273759572,1.8315222354122789,2.5469105021645158
OPPO-FINDX5_2,0.0,0.0727238655090332,0.0046219825744628,0.0635552379141451,0.0057480335235595,0.0102545059400474,-0.4089716942162305,0,0.0349688529968261,0.0349688529968261,0.0349688529968261,0.0498449312517627,0,0.0036249160766602,0.0153724600525853,0,3.5264728842647437,1.5510666897445242,2.589318600368289,2.122572570801908
IQOO-Z9X,10.180529832839966,0.2044508457183838,1.0013580322299886e-05,4.897793544025182e-05,0.0140209197998046,0.0364465402584534,-0.8310214581664289,7,0.1192240715026854,0.1192240715026854,0.1192240715026854,0.00561030589053,4,0.0011470317840576,0.0070668163992118,1,3.7122799751234634,1.7826553923213364,4.912204680147067,2.2527382061900307
IQOO-Z9X,10.27394986152649,0.207007884979248,4.0531158447e-06,1.957952396405728e-05,0.0141170024871826,0.0361730780280908,-0.815123224309937,8,0.1188030242919922,0.1188030242919922,0.1188030242919922,0.006177915679052,4,0.0012788772583006,0.0034874587390324,1,3.7324437574915033,1.7474251298068717,3.771212221501463,2.2521191972980743
IQOO-Z9X,10.381669998168944,0.2125248908996582,5.006790161200033e-06,2.355860595907303e-05,0.0133280754089355,0.0387186255473783,-0.8401885137212051,8,0.1265010833740235,0.1265010833740235,0.1265010833740235,0.0087985784064063,4,0.0018699169158935,0.0054487690067463,1,3.787878552251448,1.8218395682254,5.507563651137569,2.277234168186145
IQOO-Z9X,10.1260027885437,0.1996848583221435,8.821487426800096e-06,4.4177047278010175e-05,0.0138819217681884,0.0365869825823993,-0.8492977640444207,8,0.1191611289978027,0.1191611289978027,0.1191611289978027,0.007926795050738,5,0.0015828609466552,0.0062647828936916,2,3.719690087779525,1.8322361990699907,7.086027238996668,2.255807985394105
IQOO-Z9X,10.2778799533844,0.2054429054260254,5.00679016110007e-06,2.437071336543614e-05,0.0140628814697265,0.0369188611478793,-0.8322505773538046,8,0.1208150386810303,0.1208150386810303,0.1208150386810303,0.0071116062621129,4,0.0014610290527343,0.0055878564216828,1,3.7680015928977904,1.7970375307592616,4.894321356637,2.2656798449409554
IQOO-Z9X,10.505439043045044,0.2013509273529052,5.006790161099853e-06,2.4865990074753996e-05,0.01338791847229,0.0411500358201821,-0.8818131332686819,5,0.1276350021362305,0.1276350021362305,0.1276350021362305,0.0081003922905958,6,0.0016310214996338,0.0052490920953384,2,3.07140899765579,1.8393276219310908,10.381640942323518,2.1324476368699905
IQOO-Z9X,10.19688606262207,0.2122831344604492,4.506111145019965e-05,0.0002122689188885,0.0143020153045654,0.0363876618816436,-0.8021833374514253,8,0.1201958656311035,0.1201958656311035,0.1201958656311035,0.006081672993553,5,0.0012910366058349,0.0107313731215883,2,3.8081433761391543,1.7141098832052089,2.865432759174086,2.273307747335205
IQOO-Z9X,10.141741037368774,0.201279878616333,0.0010290145874023,0.0051123569552808,0.0138640403747558,0.0355496394954435,-0.8301775939940467,7,0.1164860725402832,0.1164860725402832,0.1164860725402832,0.0079682171543502,4,0.0016038417816161,0.0044762736177032,0,3.714599855230839,1.7661794979122578,4.65586938572028,2.2550130693156665
IQOO-Z9X,10.155234098434448,0.1967589855194091,5.00679016110007e-06,2.5446310103109268e-05,0.0138309001922607,0.0366313824031616,-0.8601482914014495,6,0.1189467906951903,0.1189467906951903,0.1189467906951903,0.0071055791640767,7,0.0013980865478515,0.0055351783119885,4,3.707115918100648,1.8617387310907951,9.496132914855082,2.2548334244820865
IQOO-Z9X,10.291454076766968,0.214616060256958,1.0013580322299886e-05,4.665811267950176e-05,0.0143849849700927,0.040250014615328,-0.8528114290157912,4,0.1317379474639892,0.1317379474639892,0.1317379474639892,0.0084384529502925,4,0.0018110275268555,0.0106469369504476,1,3.996552028268968,1.8754428054982024,6.263423033023136,2.337320694870744
IQOO-Z9X,10.29013705253601,0.2054851055145263,3.099441528299929e-06,1.5083533770192513e-05,0.0137689113616943,0.0363350558021462,-0.8283517062377375,5,0.1191518306732177,0.1191518306732177,0.1191518306732177,0.0093100211517552,5,0.0019130706787109,0.005085471424245,2,3.746429479487228,1.7682573980807397,4.30383920701664,2.262007897202248
IQOO-Z9X,10.257920026779177,0.2041630744934082,0.0011520385742187,0.0056427371946531,0.0139989852905273,0.0410016772274344,-0.8711524403203468,8,0.1276090145111084,0.1276090145111084,0.1276090145111084,0.0062359719825016,6,0.0012731552124023,0.0045111535146823,3,3.0810611921998268,1.80745267459628,6.885522524421936,2.1348385831497105
VIVO-X60_2,9.636471033096312,0.251406192779541,0.0738232135772705,0.2936411898254484,0.087400197982788,0.0400400929325764,-0.9051252093460816,4,0.1203970909118653,0.1203970909118653,0.1203970909118653,0.0120600413096957,5,0.0030319690704345,0.0051788853968896,1,1.2972013831002256,1.5926454511678532,9.254244416061807,1.6667184509623771
VIVO-X60_2,9.566606998443604,0.2543950080871582,0.0743999481201172,0.2924583649637773,0.0873091220855712,0.0399006470673133,-0.8949269453894526,6,0.1201720237731934,0.1201720237731934,0.1201720237731934,0.0132782260709836,4,0.0033779144287109,0.0038134600425485,2,1.2749026049417873,1.5684524380935576,8.496422223496369,1.663745260549504
VIVO-X60_2,9.389251947402954,0.2533769607543945,0.0749299526214599,0.2957252008957975,0.0769288539886474,0.0414988009845812,-0.9023392363136796,4,0.1200661659240722,0.1200661659240722,0.1200661659240722,0.0590229030618965,4,0.0149550437927245,0.0078890415341475,1,0.7041416476087652,1.4740456580946415,4.6139718776902745,1.487613427062756
VIVO-X60_2,9.742932081222534,0.255634069442749,0.0743100643157959,0.2906892046032156,0.0889220237731933,0.0384862810149936,-0.8994615778483073,6,0.1198971271514892,0.1198971271514892,0.1198971271514892,0.0139963645079729,6,0.0035779476165771,0.0115751902384517,2,1.779470642266964,1.6560746073001122,15.977829828957724,1.7983604928995245
VIVO-X60_2,9.494130849838257,0.2513909339904785,0.0728251934051513,0.2896890204000338,0.0853028297424316,0.0395907380699566,-0.8955292533265049,6,0.1194689273834229,0.1194689273834229,0.1194689273834229,0.0123120987092308,4,0.0030951499938964,0.0041881241642245,2,1.3123992930797987,1.5748673765401628,9.421650393599746,1.66662918546997
VIVO-X60_2,9.333518981933594,0.2513480186462402,0.0732488632202149,0.2914240725458394,0.0868170261383056,0.0401956343986842,-0.9067831497870482,6,0.1211411952972412,0.1211411952972412,0.1211411952972412,0.0135150773550365,5,0.0033969879150391,0.004722878309287,2,1.3444953377093505,1.5992023575589671,8.891973163286897,1.6755528031004552
VIVO-X60_2,9.512786865234377,0.2525639533996582,0.0741310119628906,0.2935138247760376,0.0874309539794921,0.0396577604060502,-0.8992646295299858,6,0.1191339492797851,0.1191339492797851,0.1191339492797851,0.0124087866859243,4,0.00313401222229,0.0058395400866582,2,1.2357410836548146,1.5702066693300312,8.817774800922809,1.6501488340198245
VIVO-X60_2,9.335498094558716,0.2615540027618408,0.0760929584503174,0.2909263771413363,0.0895509719848632,0.0398830198182492,-0.8931850065221135,7,0.1239461898803711,0.1239461898803711,0.1239461898803711,0.0111874075350239,4,0.0029261112213135,0.0060216747475243,2,1.7674679225055208,1.677333221316495,20.055350310067137,1.786338233143714
VIVO-X60_2,9.35507607460022,0.2518091201782226,0.0740399360656738,0.2940319874564934,0.0866072177886962,0.0402729108048675,-0.903633337246867,6,0.1209869384765625,0.1209869384765625,0.1209869384765625,0.0125889539882064,5,0.0031700134277343,0.0029351502228818,2,1.2951100322821771,1.599342818733635,9.07280768644199,1.664116518266555
VIVO-X60_2,9.400672912597656,0.2515408992767334,0.072211980819702,0.2870784871459725,0.0857529640197753,0.0395720835604207,-0.9001477670493697,8,0.1196901798248292,0.1196901798248292,0.1196901798248292,0.0126421866869379,5,0.0031800270080567,0.0060225261814964,2,1.3431885746121948,1.573186852484193,9.11303162742612,1.6702851070771954
VIVO-X60_2,9.299506902694702,0.2494959831237793,0.0728759765625,0.2920927850222942,0.086716890335083,0.0393967869704644,-0.9037136561098252,6,0.118480920791626,0.118480920791626,0.118480920791626,0.011503523300416,5,0.0028700828552246,0.0063088769587428,2,1.2677138568928008,1.5790549602122843,9.231444817212427,1.654202485690581
VIVO-X60_2,9.477282047271729,0.2515461444854736,0.0722639560699462,0.2872791241454286,0.0853700637817382,0.039688922309887,-0.8974978697914149,6,0.1201701164245605,0.1201701164245605,0.1201701164245605,0.0111434315172299,4,0.002803087234497,0.0047153671683435,2,1.37332870224106,1.5777988722931533,8.91639844744798,1.6818289992115238
VIVO-X60_2,9.39141583442688,0.2514398097991943,0.0742390155792235,0.2952556146081744,0.0876288414001464,0.039736478127172,-0.9038179809693584,6,0.1190698146820068,0.1190698146820068,0.1190698146820068,0.0128388084751309,4,0.0032281875610351,0.0044338455265665,2,1.2170263512275517,1.5803574684098962,9.155613994617449,1.6437254312937903
VIVO-X60_2,9.412163019180298,0.2547929286956787,0.07328200340271,0.2876139607871027,0.0868000984191894,0.0397927184002418,-0.895044255571598,4,0.1204659938812256,0.1204659938812256,0.1204659938812256,0.0137637213793852,5,0.0035068988800048,0.0048901494274704,1,1.3383636906837442,1.5617669848196507,8.206753999634191,1.6751972397637274
VIVO-X60_2,9.435926914215088,0.2534940242767334,0.073742151260376,0.2909029176162095,0.0877149105072021,0.0400506488396634,-0.900115779167462,8,0.1205990314483642,0.1205990314483642,0.1205990314483642,0.0089199807003368,4,0.0022611618041991,0.0061538837750215,2,1.2880798144657677,1.579944495888434,8.924579876301092,1.65804388875034
VIVO-X70_PRO_1,0.0,0.4887661933898926,0.0112450122833252,0.0230069354947283,0.0134520530700683,0.0047919334011314,-0.084253236775585,0,0.0148110389709472,0.0148110389709472,0.0148110389709472,0.0091700918131114,0,0.0044820308685303,0.0045155348642996,0,-0.6650036531384562,0.8283848477262432,1.6680355338049713,0.7770197289946104
VIVO-X70_PRO_1,0.0,0.4585869312286377,0.0108640193939208,0.0236902071430908,0.0108940601348876,0.0045608553785315,-0.0506469354852964,0,0.0108640193939208,0.0108640193939208,0.0108640193939208,-0.0237557143325049,0,-0.0108940601348876,0.0,0,-1.647225520462959,0.7504703365714738,0.5802175635761108,-0.1867919368011745
VIVO-X70_PRO_1,0.0,0.5243089199066162,0.009045124053955,0.0172515166355859,0.0127208232879638,0.0061021135673242,-0.0789914651875234,0,0.018164873123169,0.018164873123169,0.018164873123169,-0.0242620768119479,0,-0.0127208232879638,0.0069919162788962,0,-0.5600530976125104,1.0379178211646969,1.514755925994761,0.6924000257485037
VIVO-X70_PRO_1,0.0,0.4955110549926758,0.0134229660034179,0.0270891352840075,0.0145678520202636,0.0050000065122029,-0.0760386734695841,0,0.0134229660034179,0.0134229660034179,0.0134229660034179,0.0081310709975922,0,0.0040290355682372,0.0022561448551813,0,-1.0532464458724868,1.1042693499223564,4.744435633095487,0.719014191350929
VIVO-X70_PRO_1,0.0,0.4182801246643066,0.0106880664825439,0.0255524129699484,0.0116641521453857,0.007036795657901,-0.0848355614531284,0,0.0203568935394286,0.0203568935394286,0.0203568935394286,0.0082814920707663,0,0.0034639835357666,0.0023119094114548,0,0.6514264123536924,1.337887181846153,4.195551504102064,1.3955256575091042
VIVO-X70_PRO_1,0.0,0.4640679359436035,0.011523962020874,0.024832489229065,0.0131430625915527,0.0055299648296924,-0.0882738864040129,0,0.0169250965118408,0.0169250965118408,0.0169250965118408,0.0092440463163042,0,0.0042898654937744,0.0034241965596714,0,0.2224926092200565,1.119764483481304,1.8655793408086851,1.1198448354496664
VIVO-X70_PRO_1,0.0,0.4030919075012207,0.0119500160217285,0.0296458842247839,0.0119709968566894,0.0068837521261693,-0.0962808084273283,0,0.0162250995635985,0.0162250995635985,0.0162250995635985,-0.0296979339796176,0,-0.0119709968566894,0.0,0,-0.8975861240611973,0.7094820421990427,0.3244653423499538,-0.7290568677435502
VIVO-X70_PRO_1,0.0,0.4846780300140381,0.0124690532684326,0.0257264668424757,0.0137298107147216,0.0064322463941569,-0.0840784559102398,0,0.0168070793151855,0.0168070793151855,0.0168070793151855,-0.0283276935707688,0,-0.0137298107147216,0.002564333384,0,-1.130055994175139,1.0966711935163416,3.4629679712552157,0.6433220323403285
VIVO-X70_PRO_1,0.0,0.4814178943634033,0.0102050304412841,0.021197862731668,0.0126998424530029,0.0035790503961408,-0.0529849996013296,0,0.0102050304412841,0.0102050304412841,0.0102050304412841,-0.0263800797637494,0,-0.0126998424530029,0.0051054544518086,0,0.7066219383522503,1.3136116377008051,5.768018761400128,1.512985225344094
VIVO-X70_PRO_1,0.0,0.4514920711517334,0.0110590457916259,0.0244944407626358,0.0152759552001953,0.0059859145492907,-0.1017735168546148,0,0.0198559761047363,0.0198559761047363,0.0198559761047363,0.0099472195892157,0,0.0044910907745361,0.0069678591325424,0,0.2453063398746637,0.98651258694492,1.6300851849043168,1.0475605916795176
VIVO-X70_PRO_1,0.0,0.503364086151123,0.0124449729919432,0.0247236013341782,0.0124759674072265,0.0063383771283554,-0.0949195315408508,0,0.0174739360809325,0.0174739360809325,0.0174739360809325,0.0194987642462185,0,0.009814977645874,6.157454640873563e-05,0,-1.1582751507951778,0.8490148446589195,0.8038674361872794,0.3088106773785827
XIAOMI-10MI1,11.123605966567991,0.0532901287078857,0.0032410621643067,0.0608191843947845,0.0055000782012939,0.0076946371332716,-0.7826230901729191,1,0.0267910957336426,0.0267910957336426,0.0267910957336426,0.0563899514573967,3,0.003005027770996,0.0420329731785324,0,4.34399141409066,1.588305574001421,1.30514122500793,2.332662897607521
XIAOMI-10MI1,10.380878925323486,0.0464158058166503,0.0024490356445313,0.052762967300522,0.0037188529968261,0.0072466752562208,-0.37278228084774,1,0.0242929458618165,0.0242929458618165,0.0242929458618165,0.0430240083829017,3,0.0019969940185547,0.0271879269783529,0,3.7332211493835175,1.5612516315770455,3.2001287001286425,2.254060517787872
XIAOMI-10MI1,1.1960909366607666,0.0499341487884521,0.0036098957061768,0.0722931259221071,0.0048160552978515,0.0052170099503418,-0.6076996165948072,1,0.0166358947753905,0.0166358947753905,0.0166358947753905,0.047980557584786,2,0.0023958683013916,0.0236727639073897,0,1.2053189028956348,1.3582113843928925,5.474927113702959,1.6057700796433707
XIAOMI-10MI1,10.256462097167969,0.0650150775909423,0.0031869411468506,0.0490184933239946,0.0042181015014648,0.0094625005684481,-0.4131972584554789,1,0.0289590358734131,0.0289590358734131,0.0289590358734131,0.0358975111205642,3,0.0023338794708251,0.0156109617775292,0,1.3436036894594867,1.6009748832081838,12.705081826011776,1.6698643195859904
XIAOMI-10MI1,11.006742000579834,0.0472548007965087,0.0045101642608642,0.0954435144121382,0.0057129859924316,0.0051918637475624,-0.5031407510557471,1,0.0165960788726805,0.0165960788726805,0.0165960788726805,0.0369271598024221,1,0.0017449855804443,0.0254539583554051,0,0.6770600896439953,1.0986955103080265,2.217464552523247,1.2336904059149965
XIAOMI-10MI1,11.12203884124756,0.0558969974517822,0.0038561820983887,0.0689872850811909,0.0048890113830566,0.0090215507976609,-0.3377792185080758,1,0.0291371345520019,0.0291371345520019,0.0291371345520019,0.0584263528528592,2,0.0032658576965332,0.0179228744844282,0,2.94591880710536,1.452563838495756,2.145764807716076,2.0568976725288866
