Label	A_Burst_Duration	A_Burst_Rate	A_CV	A_IAT_IQR	A_IAT_Median	A_IAT_P10	A_IAT_P90	A_IAT_P95	A_IAT_Q1	A_IAT_Q3	A_IAT_Skew_Ratio	A_IAT_StdDev	A_Kurtosis	A_Mean_IAT	A_Retran_intervals	A_Silence_Avg_Duration	A_Silence_Max_Duration	A_Silence_Rate	A_Silence_Total_Duration	A_Skewness	Assoc_Time	Assoc_Time_Ratio	First_Stage_Time_Diff	Gap_23_Time	Gap_23_Time_Ratio	Gap_34_Time	Gap_34_Time_Ratio	Gap_45_Time	Gap_45_Time_Ratio	Next_Packet_After_First_Stage	Probe_Time	Probe_Time_Ratio	Trans_3_3	Trans_4_5	Trans_4_6	Trans_5_1	Trans_5_6	Type_1_Count	Type_1_First_Occurrence_Time	Type_1_Last_Time	Type_2_Count	Type_2_First_Occurrence_Time	Type_2_Last_Time	Type_3_Count	Type_3_First_Occurrence_Time	Type_3_Last_Time	Type_4_Count	Type_4_First_Occurrence_Time	Type_4_Last_Time	Type_5_Count	Type_5_First_Occurrence_Time	Type_5_Last_Time	Type_6_Count	Type_6_First_Occurrence_Time	Type_6_Last_Time	Type_6_Time	Type_6_Time_Ratio	Range_1	Range_2	Range_1_2
HUAWEI-mate40pro	0.001515865	0.5	1.250210465	0.005063057	0.001754045	6.91E-06	0.011506081	0.011802435	2.50E-05	0.005088091	5.559739024	0.004515975	-0.394149658	0.003612172	0.004348993	0.012098789	0.012098789	0.090909091	0.012098789	1.054812554	0.006593227	0.014701606	0.448469877	-6.91E-06	-1.54E-05	0.003582954	0.007989287	0.006593227	0.014701606	1.451243877	0.001509905	0.003366792	0	1	0	0	1	1	0	0	3	2.60E-05	0.001509905	2	0.001502991	0.001515865	1	0.00509882	0.00509882	1	0.011692047	0.011692047	4	0.023790836	0.039733887	0.01594305	0.03554988	0	3	0
HUAWEI-mate40pro	0.001057863	0.5	1.296790937	0.004965425	0.001181126	9.06E-06	0.01118803	0.012098432	2.75E-05	0.004992962	8.472345579	0.004670908	-0.23940764	0.003601898	0.004232228	0.013008833	0.013008833	0.090909091	0.013008833	1.10626539	0.006411076	0.018212925	0.352006912	-9.06E-06	-2.57E-05	0.0031991	0.009088175	0.006411076	0.018212925	1.66878891	0.001049042	0.002980174	0	1	0	0	1	1	0	0	3	2.60E-05	0.001049042	2	0.001039982	0.001057863	1	0.004256964	0.004256964	1	0.010668039	0.010668039	4	0.023676872	0.039620876	0.015944004	0.045294577	0	3	0
HUAWEI-mate40pro	0.002799988	0.636363636	1.173895567	0.005672038	0.002233982	1.51E-05	0.011016297	0.012138212	0.000283659	0.005955696	3.931237994	0.004728687	-0.467754046	0.004028201	0.003261614	0.013260126	0.013260126	0.1	0.013260126	0.968913539	0.006573915	0.016776786	0.391845942	1.60E-05	4.08E-05	0.004101038	0.010465945	0.006573915	0.016776786	1.503345966	0.001088858	0.00277879	1	1	0	0	1	1	0	0	2	2.29E-05	0.001088858	2	0.001104832	0.001111984	1	0.005213022	0.005213022	1	0.011786938	0.011786938	4	0.025047064	0.040282011	0.015234947	0.038879941	0	3	0
HUAWEI-mate40pro	0.002039909	0.545454545	1.277397048	0.00726366	0.001186967	2.41E-05	0.009621215	0.01203016	0.000239432	0.007503092	7.105714573	0.005050835	-0.307440407	0.003954005	0.005215764	0.014439106	0.014439106	0.1	0.014439106	1.033868409	0.010694027	0.025065102	0.426650047	-7.15E-06	-1.68E-05	-0.002039909	-0.004781224	0.010694027	0.025065102	1.314681053	0.001163006	0.002725901	0	0	0	0	1	1	0	0	3	2.60E-05	0.001163006	2	0.001155853	0.002039909	0	0	0	1	0.010694027	0.010694027	4	0.019779921	0.039540052	0.019760132	0.046314613	0	2	0
HUAWEI-mate40pro	0.002771139	0.636363636	1.26019625	0.005224884	0.002305508	2.03E-05	0.009898782	0.012997806	0.000357091	0.005581975	3.293536711	0.005175113	0.842380549	0.004106593	0.005516708	0.01609683	0.01609683	0.1	0.01609683	1.368658787	0.006294966	0.153289248	0.041065931	-5.96E-06	-0.000145144	0.003448963	0.083985997	0.006294966	0.153289248	1.673310995	0.001410007	0.034335212	0	1	0	0	1	1	0	0	3	2.19E-05	0.001410007	1	0.001404047	0.001404047	1	0.00485301	0.00485301	1	0.011147976	0.011147976	4	0.020358086	0.041065931	0.020707846	0.504258518	0	2	0
HUAWEI-mate40pro	0.000867844	0.6	1.907802338	0.002526104	0.001016498	5.96E-06	0.005646563	0.011155248	2.22E-05	0.002548337	4.554919667	0.005112901	6.109480129	0.002679995	0.004743385	0.019202948	0.019202948	0.071428571	0.019202948	2.662133529	0.006821871	0.017241452	0.395666838	-0.001307011	-0.003303311	0.002904177	0.007339955	0.006821871	0.017241452	1.404196978	0.002112865	0.005340011	2	1	0	0	1	1	0	0	3	2.38E-05	0.002112865	5	0.000805855	0.002118826	1	0.005023003	0.005023003	1	0.011844873	0.011844873	4	0.013829947	0.037519932	0.023689985	0.059873568	0	3	0
HUAWEI-mate40pro	0.00228405	0.583333333	1.487660117	0.00494945	0.001430988	2.29E-05	0.021759987	0.021895528	0.000428557	0.005378008	14.20626458	0.008334149	0.308678974	0.005602186	0.007579505	0.022031069	0.022031069	0.090909091	0.022031069	1.423862277	0.007261992	0.017884036	0.40605998	-5.96E-06	-1.47E-05	0.001398087	0.003443054	0.007261992	0.017884036	1.640886068	0.001483917	0.003654429	0	1	0	0	1	1	0	0	3	2.29E-05	0.001483917	2	0.001477957	0.002316952	1	0.003715038	0.003715038	1	0.01097703	0.01097703	4	0.032737017	0.06162405	0.028887033	0.071139819	0	2	0
HUAWEI-mate40pro	0.00201273	0.692307692	1.77116135	0.002329469	0.001129031	2.00E-05	0.009058666	0.014448571	2.59E-05	0.002355397	7.02339774	0.005943841	3.583708427	0.0033559	0.004430652	0.020205975	0.020205975	0.083333333	0.020205975	2.194910539	-0.005203009	-0.012566321	0.414043903	-0.001246214	-0.003009859	0.001984119	0.004792051	-0.005203009	-0.012566321	1.359459877	0.002187014	0.005282081	0	0	1	0	0	2	0	2.79E-05	3	3.70E-05	0.002187014	2	0.0009408	0.003218889	1	0.005203009	0.005203009	0	0	0	5	0.014940977	0.040270805	0.025329828	0.061176672	0	3	0
HUAWEI-mate40pro	0.00296998	0.636363636	1.257507535	0.005854189	0.002328992	6.18E-06	0.009229159	0.012798536	0.000324368	0.006178558	2.962727133	0.005202298	1.00615848	0.004136992	0.004585346	0.016367912	0.016367912	0.1	0.016367912	1.399246921	0.007034063	0.017780979	0.395594835	-6.20E-06	-1.57E-05	0.002949953	0.007457006	0.007034063	0.017780979	1.376495838	0.001255989	0.003174938	0	1	0	0	1	1	0	0	2	0.001225948	0.001255989	2	0.00124979	0.00126195	1	0.004211903	0.004211903	1	0.011245966	0.011245966	4	0.027613878	0.041369915	0.013756037	0.034773044	0	3	0
HUAWEI-mate40pro	0.003998995	0.636363636	1.136427674	0.004537821	0.002175927	2.37E-05	0.011032152	0.011735106	0.001111448	0.005649269	4.070092588	0.00448786	-0.513120764	0.003949094	0.003818655	0.012438059	0.012438059	0.1	0.012438059	1.013020251	0.006561041	0.015000474	0.437388897	2.38E-05	5.45E-05	0.002913952	0.006662153	0.006561041	0.015000474	1.243519068	0.001255035	0.002869381	1	1	0	0	1	1	0	0	2	2.29E-05	0.001255035	2	0.001278877	0.002350092	1	0.005264044	0.005264044	1	0.011825085	0.011825085	4	0.022701025	0.039490938	0.016789913	0.038386693	0	3	0
HUAWEI-mate40pro	0.000854969	0.5	1.339962103	0.004861474	0.001748085	7.15E-06	0.009606123	0.012134552	2.65E-05	0.004887938	4.495226405	0.004804363	0.545826743	0.003585447	0.003733516	0.014662981	0.014662981	0.090909091	0.014662981	1.318267637	0.006574869	0.016163803	0.406764984	-6.91E-06	-1.70E-05	0.003201008	0.007869428	0.006574869	0.016163803	1.689981937	0.000847816	0.002084291	0	1	0	0	1	1	0	0	3	2.60E-05	0.000847816	2	0.000840902	0.000854969	1	0.004055977	0.004055977	1	0.010630846	0.010630846	4	0.025293827	0.039439917	0.01414609	0.034777058	0	2	0
HUAWEI-mate40pro	0.000878096	0.5	1.302812959	0.004834056	0.001899958	7.15E-06	0.011370182	0.012305498	2.65E-05	0.00486052	4.984439704	0.004734193	-0.170489941	0.003633824	0.004337788	0.013240814	0.013240814	0.090909091	0.013240814	1.141236368	0.006452084	0.016231655	0.397500038	-7.15E-06	-1.80E-05	0.002861977	0.007199941	0.006452084	0.016231655	1.483506203	0.000872135	0.002194051	0	1	0	0	1	1	0	0	3	2.60E-05	0.000872135	2	0.000864983	0.000878096	1	0.003740072	0.003740072	1	0.010192156	0.010192156	4	0.02343297	0.039972067	0.016539097	0.041607787	0	3	0
HUAWEI-mate40pro	0.002358913	0.5	1.275115758	0.004507065	0.001660824	2.88E-05	0.009238005	0.012235999	0.0004915	0.004998565	4.562302613	0.004810647	0.889587198	0.003772714	0.003715694	0.015233994	0.015233994	0.090909091	0.015233994	1.40361949	0.006742001	0.017808897	0.378574848	-9.06E-06	-2.39E-05	0.003255129	0.008598376	0.006742001	0.017808897	11.32228303	0.001020908	0.002696715	0	1	0	0	1	1	0	0	3	3.00E-05	0.001020908	2	0.001011848	0.002358913	1	0.005614042	0.005614042	1	0.012356043	0.012356043	4	0.027590036	0.041499853	0.013909817	0.03674258	0	1	0
HUAWEI-mate40pro	0.001245022	0.5	1.806176445	0.003572941	0.001744986	5.96E-06	0.006677866	0.015947461	2.46E-05	0.003597498	2.826888919	0.007324205	4.712554318	0.004055088	0.002204239	0.025217056	0.025217056	0.090909091	0.025217056	2.453536996	0.006677866	0.015289832	0.436752081	-5.96E-06	-1.36E-05	0.003834009	0.008778457	0.006677866	0.015289832	1.354123116	0.001240015	0.002839174	0	1	0	0	1	1	0	0	3	2.41E-05	0.001240015	2	0.001234055	0.001245022	1	0.005079031	0.005079031	1	0.011756897	0.011756897	4	0.036973953	0.04460597	0.007632017	0.017474484	0	3	0
HUAWEI-mate40pro	0.002971888	0.545454545	1.418230467	0.004304707	0.00196898	2.41E-05	0.008903837	0.013505864	0.000306964	0.004611671	3.522056063	0.005579152	2.27564596	0.003933883	0.002881944	0.018107891	0.018107891	0.1	0.018107891	1.816214462	0.007881165	0.018954628	0.415791035	-7.15E-06	-1.72E-05	0.00177002	0.004256993	0.007881165	0.018954628	0	0.001209021	0.00290776	0	1	0	0	1	1	0	0	3	2.60E-05	0.001209021	1	0.001201868	0.001201868	1	0.002971888	0.002971888	1	0.010853052	0.010853052	4	0.028960943	0.039338827	0.010377884	0.024959374	0	0	0
HUAWEI-mate40pro	0.001003027	0.6	1.497149694	0.003419995	0.001046062	6.03E-06	0.009480071	0.011903405	2.17E-05	0.003441691	8.062632479	0.004461828	1.075323965	0.002980215	0.002479894	0.014090061	0.014090061	0.071428571	0.014090061	1.536014113	0.006572962	0.016707158	0.393421888	-6.20E-06	-1.58E-05	0.00364089	0.009254417	0.006572962	0.016707158	1.528770924	0.000972986	0.002473137	0	1	0	0	1	1	0	0	3	2.38E-05	0.000972986	2	0.000966787	0.000978947	1	0.004619837	0.004619837	1	0.011192799	0.011192799	7	0.02528286	0.041723013	0.016440153	0.041787591	0	3	0
HUAWEI-mate40pro	0.001960039	0.5	1.331523377	0.004094005	0.001442909	2.50E-05	0.01186204	0.012036443	0.000446558	0.004540563	7.220918705	0.004617974	-0.234942569	0.003468188	0.003941536	0.012210846	0.012210846	0.090909091	0.012210846	1.190753583	0.006550074	0.016943686	0.386579037	-6.91E-06	-1.79E-05	0.002531052	0.006547307	0.006550074	0.016943686	1.700059175	0.000925064	0.002392949	0	1	0	0	1	1	0	0	3	2.50E-05	0.000925064	2	0.00091815	0.001960039	1	0.004491091	0.004491091	1	0.011041164	0.011041164	4	0.02325201	0.038150072	0.014898062	0.038538204	0	2	0
HUAWEI-mate50pro	0.00949192	0.666666667	1.505953786	0.018468678	0.009248018	0.001440287	0.047823	0.069445992	0.001971006	0.020439684	4.171161927	0.030317286	1.975137456	0.020131618	0.002619982	0.091068983	0.091068983	0.125	0.091068983	1.833880291	0.01748991	0.108597272	0.161052942	-0.030282021	-0.188025255	0.013713121	0.085146668	0.01748991	0.108597272	1.753392935	0.030282021	0.188025255	0	1	0	0	1	0	0	0	2	0.029289007	0.030282021	2	0	0.031913996	1	0.045627117	0.045627117	1	0.063117027	0.063117027	3	0.15418601	0.161052942	0.006866932	0.04263773	2	6	1
HUAWEI-mate50pro	0.009023905	0.666666667	1.120955353	0.005834103	0.002815604	0.000402331	0.011328506	0.015061355	0.001489043	0.007323146	3.023472628	0.005671643	1.658759193	0.005059651	0.006262439	0.02024889	0.02024889	0.071428571	0.02024889	1.542519626	0.007973909	0.112570009	0.070835114	0.003296137	0.046532527	0.002048969	0.028925898	0.007973909	0.112570009	1.546670914	0.002616882	0.036943293	1	1	0	0	1	2	0	0.001368999	3	5.79E-05	0.002616882	2	0.005913019	0.008248091	1	0.01029706	0.01029706	1	0.018270969	0.018270969	6	0.030539036	0.070835114	0.040296078	0.568871506	1	3	0
HUAWEI-mate50pro	0.008539915	0.692307692	1.726996733	0.01657635	0.004203558	0.000116682	0.028281856	0.061809838	0.001827717	0.018404067	5.728075549	0.028936284	4.777338266	0.016755263	0.004465858	0.102710009	0.102710009	0.083333333	0.102710009	2.407392736	0.027704	0.137787554	0.201063156	-0.029304028	-0.145745387	0.01332593	0.066277332	0.027704	0.137787554	1.765211105	0.031460047	0.156468482	0	1	0	0	1	1	0	0	3	0.030502081	0.031460047	2	0.002156019	0.031486034	1	0.044811964	0.044811964	1	0.072515965	0.072515965	5	0.175225973	0.201063156	0.025837183	0.128502822	2	6	1
HUAWEI-mate50pro	0.002335787	0.666666667	1.513886964	0.00515759	0.003902912	3.00E-05	0.010872126	0.020108104	0.000548482	0.005706072	1.785644472	0.008551526	3.578834564	0.005648721	0.007087509	0.029344082	0.029344082	0.090909091	0.029344082	2.133540708	0.006677151	0.107460373	0.062135935	0.004734993	0.076203778	0.003902912	0.06281248	0.006677151	0.107460373	2.003731012	0.001122952	0.018072497	1	1	0	0	1	1	0	0	3	2.69E-05	0.001122952	2	0.005857944	0.005888939	1	0.009791851	0.009791851	1	0.016469002	0.016469002	4	0.020737886	0.062135935	0.041398048	0.666249707	2	4	1
HUAWEI-mate50pro	0.006554842	0.8	0.950692501	0.008985043	0.007914066	0.00095377	0.0182096	0.021216822	0.001828909	0.010813951	1.300915828	0.00803862	-0.410616012	0.008455541	0.007427788	0.024224043	0.024224043	0.111111111	0.024224043	0.791592671	0.022264004	0.292562957	0.076099873	0.007914066	0.103995789	-0.011450052	-0.15046086	0.022264004	0.292562957	1.489367008	0.003526926	0.046346018	1	0	0	0	1	1	0	0	1	0.003526926	0.003526926	2	0.011440992	0.011450052	0	0	0	1	0.022264004	0.022264004	5	0.038969994	0.076099873	0.037129879	0.487909871	1	4	1
HUAWEI-mate50pro	0.005362988	0.5	1.520538762	0.006287098	0.003198862	0.000850534	0.015609312	0.025578165	0.001538038	0.007825136	3.879645226	0.011115974	2.915568463	0.007310549	0.003995717	0.035547018	0.035547018	0.111111111	0.035547018	2.074503645	0.007825136	0.11893218	0.065794945	0.003236055	0.049183952	0.003198862	0.04861866	0.007825136	0.11893218	1.532784939	0.005362988	0.081510632	0	1	0	0	1	3	0	0.002599955	2	0.002604961	0.005362988	1	0.008599043	0.008599043	1	0.011797905	0.011797905	1	0.019623041	0.019623041	2	0.055170059	0.065794945	0.010624886	0.161484831	2	6	1
HUAWEI-mate50pro	0.002423048	0.666666667	1.169914628	0.008264422	0.004292965	1.98E-05	0.010761976	0.016343951	0.000507593	0.008772016	1.506886593	0.006751156	0.893592271	0.00577064	0.005847494	0.021925926	0.021925926	0.090909091	0.021925926	1.259723256	0.006529093	0.102857551	0.063477039	0.006814003	0.107345948	0.004292965	0.067630201	0.006529093	0.102857551	1.654695988	0.001034975	0.016304715	1	1	0	0	1	1	0	0	3	2.60E-05	0.001034975	2	0.007848978	0.007853031	1	0.012145996	0.012145996	1	0.018675089	0.018675089	4	0.029405117	0.063477039	0.034071922	0.53675979	2	5	1
HUAWEI-mate50pro	0.001230001	0.666666667	1.371125055	0.007846594	0.002269983	2.60E-05	0.015639067	0.020621538	2.74E-05	0.007874012	5.889507405	0.008159704	1.061376207	0.005951101	0.006079572	0.02560401	0.02560401	0.090909091	0.02560401	1.451676257	-0.008445024	-0.129006294	0.065462112	0.004971027	0.075937473	0.002269983	0.034676291	-0.008471012	-0.129403281	1.859872103	0.001177073	0.017980974	1	0	1	0	0	1	0	0	3	2.50E-05	0.001177073	2	0.0061481	0.006175041	2	0.008445024	0.008471012	0	0	0	4	0.024110079	0.065462112	0.041352034	0.631694152	2	3	1
HUAWEI-mate50pro	0.010920763	0.583333333	1.154091092	0.014281631	0.012876987	2.79E-05	0.02778697	0.041602015	0.002211928	0.016493559	1.157878171	0.016285278	1.802973173	0.014110912	0.005721378	0.055417061	0.055417061	0.090909091	0.055417061	1.543572899	0.015231133	0.098126075	0.155220032	-0.028781891	-0.185426395	0.012876987	0.082959572	0.015231133	0.098126075	1.824919939	0.044054985	0.283822807	0	1	0	0	1	1	0	0	3	0.043060064	0.044054985	2	0.015273094	0.04408288	1	0.056959867	0.056959867	1	0.072191	0.072191	4	0.127608061	0.155220032	0.027611971	0.177889223	2	6	1
HUAWEI-mate50pro	0.023499727	0.727272727	0.80236982	0.013380587	0.012248993	3.33E-05	0.023589468	0.026089716	0.003707111	0.017087698	0.925829181	0.009674647	-0.946827911	0.01205759	0.007573783	0.028589964	0.028589964	0.1	0.028589964	0.174547341	0.011245966	0.093268767	0.120575905	-0.029936075	-0.248275767	0.014125109	0.117147026	0.011245966	0.093268767	1.815955877	0.043188095	0.358181804	0	1	0	0	1	1	0	0	3	0.041841984	0.043188095	2	0.01325202	0.043221951	1	0.057347059	0.057347059	1	0.068593025	0.068593025	3	0.091626883	0.120575905	0.028949022	0.240089613	2	6	1
HUAWEI-MateBook	0.002835989	0.5	1.218052044	0.003158092	0.002243042	2.73E-05	0.007932234	0.011406565	0.001384974	0.004543066	2.536373299	0.00463227	1.7565312	0.003803015	0.002620411	0.014880896	0.014880896	0.111111111	0.014880896	1.645798321	0.009031057	0.263856672	0.034227133	2.00E-05	0.000585125	-0.002835989	-0.082857919	0.009031057	0.263856672	0	0.001414061	0.041314024	1	0	0	0	1	1	0	0	2	2.91E-05	0.001414061	2	0.001434088	0.002835989	0	0	0	1	0.009031057	0.009031057	4	0.023911953	0.034227133	0.01031518	0.301374348	0	0	0
HUAWEI-MateBook	0.001322746	0.666666667	1.578816075	0.004061878	0.001387	1.70E-05	0.011914349	0.014949131	2.90E-05	0.004090846	7.590012892	0.006410558	0.795059173	0.004060358	0.001214345	0.017983913	0.017983913	0.125	0.017983913	1.508965926	0.009313107	0.286708308	0.032482862	2.00E-05	0.000616545	9.78E-06	0.000300933	0.009313107	0.286708308	0	0.001513004	0.04657854	1	1	0	0	1	1	0	0	1	0.001513004	0.001513004	2	0.001533031	0.002794027	1	0.002803802	0.002803802	1	0.012116909	0.012116909	3	0.030100822	0.032482862	0.00238204	0.073332208	0	0	0
HUAWEI-MateBook	9.30E-05	0.666666667	1.642197513	0.001555085	0.000965834	7.87E-06	0.006927013	0.008481503	2.44E-05	0.001579523	6.172056282	0.003327225	1.287231394	0.002026081	0.001071513	0.010035992	0.010035992	0.090909091	0.010035992	1.677152598	0.006927013	0.3108111	0.022286892	-7.87E-06	-0.000353024	0.000965834	0.0433364	0.006927013	0.3108111	0	0.001170874	0.052536426	0	1	0	0	1	1	0	0	3	2.79E-05	0.001170874	2	0.001163006	0.001178026	1	0.00214386	0.00214386	1	0.009070873	0.009070873	4	0.019106865	0.022286892	0.003180027	0.14268598	0	0	0
HUAWEI-MateBook	0.002434969	0.5	0.770079148	0.00627017	0.004307985	0.001208591	0.008479977	0.008795929	0.00126195	0.00753212	0.968432121	0.003601961	-1.626147796	0.004677391	0.002247651	0.009111881	0.009111881	0.2	0.009111881	0.164713873	0.009111881	0.389613832	0.023386955	0	0	0	0	0.009111881	0.389613832	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.009111881	0.009111881	4	0.016644001	0.023386955	0.006742954	0.288321168	0	0	0
HUAWEI-MateBook	0.00220871	0.666666667	1.344316427	0.005130947	0.001262546	2.67E-05	0.008895946	0.011976039	0.000761211	0.005892158	6.04603909	0.005152399	0.819780416	0.003832728	0.002552032	0.015056133	0.015056133	0.125	0.015056133	1.415814483	0.005770922	0.188211967	0.030661821	0.0011549	0.037665721	0.001004934	0.032774775	0.005770922	0.188211967	0	0.001389027	0.045301505	1	1	0	0	1	1	0	0	2	1.88E-05	0.001389027	2	0.002543926	0.002573967	1	0.003578901	0.003578901	1	0.009349823	0.009349823	2	0.024405956	0.030661821	0.006255865	0.204027837	0	0	0
HUAWEI-MateBook	0.000144005	0.692307692	2.010027	0.001346231	0.00049448	9.37E-06	0.006602359	0.011128998	2.83E-05	0.001374483	12.3521215	0.004730417	3.94020253	0.00235341	0.000816393	0.015964031	0.015964031	0.083333333	0.015964031	2.28868724	0.007173061	0.253995323	0.028240919	-7.87E-06	-0.000278596	0.000944853	0.033456872	0.007173061	0.253995323	0	0.001535892	0.054385358	0	1	0	0	1	1	0	0	3	3.00E-05	0.001535892	2	0.001528025	0.001543045	1	0.002487898	0.002487898	1	0.009660959	0.009660959	5	0.02562499	0.028240919	0.002615929	0.09262902	0	0	0
HUAWEI-MateBook	0.000920057	0.727272727	1.671245087	0.001644075	0.001141071	1.25E-05	0.007304978	0.010310447	3.08E-05	0.001674831	5.40185959	0.004270331	2.146564555	0.00255518	0.00064559	0.013315916	0.013315916	0.1	0.013315916	1.866097616	0.006637096	0.259750681	0.025551796	3.29E-05	0.00128765	0.000837088	0.032760422	0.006637096	0.259750681	0	0.002959013	0.115804501	1	1	0	0	1	1	0	0	3	0.001500845	0.002959013	2	0.002991915	0.002998829	1	0.003835917	0.003835917	1	0.010473013	0.010473013	3	0.023788929	0.025551796	0.001762867	0.068991901	0	0	0
HUAWEI-MateBook	0.002502918	0.714285714	1.434930204	0.001483262	0.001608968	0.000463963	0.00781405	0.010285079	0.001081467	0.002564728	3.856560717	0.004729042	0.922866964	0.00329566	0.001525223	0.012756109	0.012756109	0.166666667	0.012756109	1.632667646	0	0	0.01977396	0.000916958	0.046371989	-0.0025599	-0.129458149	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0.000916958	0.0025599	0	0	0	0	0	0	4	0.01531601	0.01977396	0.004457951	0.225445514	0	0	0
HUAWEI-MateBook	0.001839161	0.777777778	2.132452502	0.001101077	0.001114011	1.82E-05	0.008596134	0.016267037	0.000596702	0.001697779	6.716383093	0.00815665	3.059957413	0.003825009	0.000853777	0.023937941	0.023937941	0.125	0.023937941	2.234745432	-0.00326705	-0.106766085	0.030600071	-0.001231909	-0.040258364	0.003252983	0.106306391	-0.00326705	-0.106766085	0	0.001245975	0.040718059	0	0	1	0	0	1	0	0	2	0.001225948	0.001245975	1	1.41E-05	1.41E-05	1	0.00326705	0.00326705	0	0	0	4	0.02720499	0.030600071	0.003395081	0.110950088	0	0	0
HUAWEI-MateBook	0.000169277	0.681818182	4.56339885	0.003615618	8.18E-05	5.96E-06	0.017248154	0.025767803	2.12E-05	0.003636837	209.9154519	3.611424533	16.04987507	0.791389193	0.001449878	16.552912	16.552912	0.047619048	16.552912	4.248505896	-0.003711939	-0.150849248	0.024606943	-16.57874107	-673.7424062	-16.57665515	-673.6576364	-0.003711939	-0.150849248	16.57751894	16.58031702	673.806451	7	0	1	0	0	2	0	16.57751894	3	0.001535892	16.58031702	9	0.001575947	16.58036709	1	0.003711939	0.003711939	0	0	0	7	0.020960093	16.61917305	16.59821296	674.5337228	1	1	0
HUAWEI-MateBook	0.001024008	0.666666667	1.543997763	0.004362762	0.00117743	3.01E-05	0.010313177	0.013422561	3.10E-05	0.004393756	7.759056394	0.00577724	1.053070094	0.003741741	0.001122713	0.016531944	0.016531944	0.125	0.016531944	1.555388169	0.007647991	0.255495731	0.029933929	0.000933886	0.031198229	3.10E-05	0.001035428	0.007647991	0.255495731	0	0.001449108	0.04841022	0	1	0	0	1	1	0	0	2	0.001420975	0.001449108	1	0.002382994	0.002382994	1	0.002413988	0.002413988	1	0.010061979	0.010061979	3	0.026593924	0.029933929	0.003340006	0.111579266	0	0	0
HUAWEI-PadSE	0.001875162	0.5	1.26528736	0.003902435	0.001488924	2.41E-05	0.008049011	0.009366989	0.000434041	0.004336476	4.40592474	0.003723982	-0.295587444	0.002943191	0.002688527	0.010684967	0.010684967	0.090909091	0.010684967	1.118743805	0.006675959	0.206206597	0.032375097	5.96E-06	0.000184106	0.001488924	0.045989793	0.006675959	0.206206597	2.84057498	0.000892162	0.027557055	1	1	0	0	1	1	0	0	3	2.41E-05	0.000892162	2	0.000898123	0.001875162	1	0.003364086	0.003364086	1	0.010040045	0.010040045	4	0.018089056	0.032375097	0.014286041	0.441266358	1	3	0
HUAWEI-PadSE	0.002126932	0.615384615	1.300532309	0.003972232	0.001420021	2.69E-05	0.010020518	0.011131775	4.12E-05	0.004013479	6.056598388	0.00418782	-0.024039783	0.003220081	0.00270571	0.012008905	0.012008905	0.083333333	0.012008905	1.201662924	0.006478071	0.167647712	0.038640976	6.91E-06	0.000178933	0.002774954	0.071813762	0.006478071	0.167647712	2.010936975	0.000880003	0.022773829	1	1	0	0	1	1	0	0	3	2.69E-05	0.000880003	2	0.000886917	0.002080917	1	0.004855871	0.004855871	1	0.011333942	0.011333942	5	0.021748066	0.038640976	0.01689291	0.43717607	2	6	1
HUAWEI-PadSE	0.002239943	0.5	1.547155854	0.003846645	0.001312971	2.29E-05	0.007179022	0.013260484	0.000506878	0.004353523	4.467768295	0.00568366	3.440267921	0.003673618	0.004715284	0.019341946	0.019341946	0.090909091	0.019341946	2.107716442	0.007179022	0.177655451	0.040409803	7.15E-06	0.000177001	0.001312971	0.032491401	0.007179022	0.177655451	2.556123018	0.00124383	0.030780395	1	1	0	0	1	1	0	0	3	2.29E-05	0.00124383	2	0.001250982	0.002239943	1	0.003552914	0.003552914	1	0.010731936	0.010731936	4	0.014328003	0.040409803	0.0260818	0.645432501	1	6	1
HUAWEI-PadSE	0.002193928	0.5	1.64593518	0.002141118	0.001403093	2.60E-05	0.006494999	0.012289524	0.000467896	0.002609015	3.629056924	0.005273432	4.042284156	0.003203912	0.001416643	0.018084049	0.018084049	0.090909091	0.018084049	2.291537917	0.006494999	0.184291706	0.035243034	6.20E-06	0.00017589	0.002130985	0.060465431	0.006494999	0.184291706	2.203180075	0.001278877	0.036287377	1	1	0	0	1	1	0	0	3	2.69E-05	0.001278877	2	0.001285076	0.002193928	1	0.004324913	0.004324913	1	0.010819912	0.010819912	4	0.028903961	0.035243034	0.006339073	0.179867406	1	6	0
HUAWEI-PadSE	0.002471924	0.727272727	1.186692318	0.006774545	0.001269937	2.00E-05	0.008397007	0.011006904	0.000335038	0.007109582	5.612146813	0.004670345	-0.388195306	0.003935599	0.004393196	0.0136168	0.0136168	0.1	0.0136168	0.907940025	0.007012129	0.178171817	0.039355993	0.001296043	0.032931284	0.00124383	0.031604582	0.007012129	0.178171817	1.98184514	0.001156092	0.029375239	0	1	0	0	1	1	0	0	3	2.10E-05	0.001156092	1	0.002452135	0.002452135	1	0.003695965	0.003695965	1	0.010708094	0.010708094	4	0.018525124	0.039355993	0.02083087	0.529293456	1	5	0
