Label,A_Burst_Duration,A_CV,A_IAT_IQR,A_IAT_Median,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Q1,A_IAT_Q3,A_IAT_StdDev,A_Kurtosis,A_Mean_IAT,A_Silence_Avg_Duration,A_Silence_Count,A_Silence_Max_Duration,A_Silence_Total_Duration,A_Skewness,Assoc_Time,Dst_One_Count,First_Stage_Time_Diff,Gap_23_Time,Gap_34_Time,Gap_45_Time,Next_Packet_After_First_Stage,Probe_Time,Trans_1_1,Trans_1_2,Trans_1_3,Trans_1_4,Trans_1_5,Trans_1_6,Trans_2_1,Trans_2_2,Trans_2_3,Trans_2_4,Trans_2_5,Trans_2_6,Trans_3_1,Trans_3_2,Trans_3_3,Trans_3_4,Trans_3_5,Trans_3_6,Trans_4_1,Trans_4_2,Trans_4_3,Trans_4_4,Trans_4_5,Trans_4_6,Trans_5_1,Trans_5_2,Trans_5_3,Trans_5_4,Trans_5_5,Trans_5_6,Trans_6_1,Trans_6_2,Trans_6_3,Trans_6_4,Trans_6_5,Trans_6_6,Type_1_Count,Type_1_First_Occurrence_Time,Type_1_Last_Time,Type_2_Count,Type_2_First_Occurrence_Time,Type_2_Last_Time,Type_3_Count,Type_3_First_Occurrence_Time,Type_3_Last_Time,Type_4_Count,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_5_Count,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_6_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Time,Type_Sequence,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5,Class_Level1,Class_Level2,Final_Class
HONOR-V40,0.0023250579833983,1.287316396542849,0.0031105279922485,0.0013189315795898,0.0006174564361572,0.0090724468231201,0.0109567165374755,0.0011490583419799,0.0042595863342285,0.0045983214748733,0.3582091948582229,0.0035720212118966,0.012840986251831,1,0.012840986251831,0.012840986251831,1.35918309566925,0.0065600872039794,0,0.0250041484832763,0.0,0.0019590854644775,0.0065600872039794,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.694129943847656e-05,1,0.001986026763916,0.001986026763916,1,0.0085461139678955,0.0085461139678955,4,0.0213871002197265,0.0250041484832763,0.0036170482635498,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0026390552520751,1.02972660993409,0.0034263730049133,0.0021214485168456,1.4019012451171874e-05,0.0062527418136597,0.0069628834724426,0.0002528429031371,0.0036792159080505,0.0026572091555501,-0.605602842953703,0.0025804996490478,0.0076730251312256,1,0.0076730251312256,0.0076730251312256,0.7629776871302449,0.0060949325561523,0,0.0258049964904785,0.0,0.0026009082794189,0.0060949325561523,6.254859924316406,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,0.0,0.0009970664978027,1,0.0035979747772216,0.0035979747772216,1,0.009692907333374,0.009692907333374,4,0.0125300884246826,0.0258049964904785,0.0132749080657958,"3,3,3,3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0035691261291503,1.0589425383936393,0.0075337886810301,0.0025540590286254,0.0005960464477539,0.0112243890762329,0.0112910866737366,0.001467227935791,0.0090010166168212,0.0050739212498896,-1.488647575042663,0.0047914981842041,0.0113577842712403,1,0.0113577842712403,0.0113577842712403,0.594511938469087,0.0,0,0.0287489891052246,0.0,0.0,0.0,6.196857929229736,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.813339233398437e-05,0,0.0,0.0,1,0.0111191272735595,0.0111191272735595,4,0.0224769115447998,0.0287489891052246,0.0062720775604247,"3,3,5,6,6,6,6",3,1,1,0,1,0,D0,NOPR,D0NOPR
HONOR-V40,6.389617919920487e-05,1.645167687687727,0.0041097998619079,0.0005270242691039,6.7234039306200005e-06,0.0085644006729125,0.0131646037101745,1.1503696441676249e-05,0.0041213035583496,0.0056501569806034,2.230295943344954,0.0034343957901,0.0177648067474365,1,0.0177648067474365,0.0177648067474365,1.8171591356612475,0.0075421333312987,0,0.0343439579010009,0.0,0.004270076751709,0.0075421333312987,6.223200082778931,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0.0,0.0010919570922851,1,0.0053620338439941,0.0053620338439941,1,0.0129041671752929,0.0129041671752929,2,0.0306689739227294,0.0343439579010009,0.0036749839782715,"3,3,3,3,3,3,3,4,5,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0033850669860839,1.2116859023642774,0.0035414695739746,0.0021860599517821,0.0008997917175293,0.0105608463287353,0.0135388851165771,0.0016875267028808,0.0052289962768554,0.0056336545658091,0.9586977515807548,0.0046494347708565,0.0165169239044189,1,0.0165169239044189,0.0165169239044189,1.5210692272672948,0.0065901279449462,0,0.032546043395996,0.0,0.0038678646087646,0.0065901279449462,38.44417190551758,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,1.0013580322265623e-05,1,0.0038778781890869,0.0038778781890869,1,0.0104680061340332,0.0104680061340332,4,0.0269849300384521,0.032546043395996,0.0055611133575438,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0064389705657958,1.0417026365621245,0.0045442581176757,0.0049818754196167,0.0011305809020995,0.013369083404541,0.0163171291351318,0.0025069713592529,0.0070512294769286,0.0067646570990439,0.2688647564464133,0.0064938465754191,0.0192651748657227,1,0.0192651748657227,0.0192651748657227,1.2322721665464225,0.0057859420776367,0,0.0389630794525146,0.0,0.0,0.0057859420776367,6.255264043807983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0074729919433593,0.0074729919433593,1,0.013258934020996,0.013258934020996,4,0.0325241088867187,0.0389630794525146,0.0064389705657958,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0032269954681397,1.185956902567494,0.007149577140808,0.0020430088043212,0.0007439613342285,0.014543867111206,0.0175444364547729,0.0016044378280639,0.008754014968872,0.0073398940483345,0.0482105667610124,0.0061890057155064,0.0205450057983398,1,0.0205450057983398,0.0205450057983398,1.155812539905736,0.0069649219512938,0,0.0433230400085449,0.0,0.0020430088043212,0.0069649219512938,10.473205089569092,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,1.811981201171875e-05,1,0.002061128616333,0.002061128616333,1,0.0090260505676269,0.0090260505676269,4,0.0195691585540771,0.0433230400085449,0.0237538814544678,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.001284122467041,1.750953726662828,0.0007421970367431,0.0012638568878174,0.0005182743072509,0.0136316776275634,0.0175078392028808,0.0012609958648681,0.0020031929016113,0.0090822575753394,0.2200595280137443,0.0051870346069335,0.0213840007781982,1,0.0213840007781982,0.0213840007781982,1.4767898017400385,0.0,0,0.0259351730346679,0.0,0.0012609958648681,0.0,53.52084708213806,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,2.312660217285156e-05,1,0.001284122467041,0.001284122467041,0,0.0,0.0,3,0.0226681232452392,0.0259351730346679,0.0032670497894287,"3,3,4,6,6,6",3,1,1,0,0,1,D0,NOPR,D0NOPR
HONOR-V40,0.0091810226440429,0.6346654412988001,0.0051996707916259,0.005789041519165,0.0022075176239013,0.010571002960205,0.0109980106353759,0.0037910938262939,0.0089907646179199,0.0039280633320385,-1.2663668057739603,0.0061891873677571,0.0114250183105469,1,0.0114250183105469,0.0114250183105469,0.0748477656580948,0.0068120956420898,0,0.0371351242065429,0.0,0.0,0.0068120956420898,25.63244915008545,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0047659873962402,0.0047659873962402,1,0.01157808303833,0.01157808303833,4,0.0212950706481933,0.0371351242065429,0.0158400535583496,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0019681453704833,1.304556858926747,0.0028669834136962,0.0022318363189697,6.17504119873386e-05,0.0088806629180907,0.0117298603057861,0.0009129047393799,0.0037798881530761,0.0047156730511753,1.294259792247777,0.0036147700415717,0.0145790576934814,1,0.0145790576934814,0.0145790576934814,1.5698742277523043,0.0074560642242431,0,0.0325329303741455,0.0,0.0037798881530761,0.0074560642242431,3.471036911010742,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0.0,0.000986099243164,1,0.0047659873962402,0.0047659873962402,1,0.0122220516204833,0.0122220516204833,5,0.0268011093139648,0.0325329303741455,0.0057318210601807,"3,3,3,4,5,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0043938159942626,1.1516364207520526,0.0069859027862548,0.0030010938644409,0.0010963678359985,0.0146814584732055,0.0169741511344909,0.0015364289283752,0.00852233171463,0.007208829471455,-0.2818790334257897,0.0062596400578816,0.0192668437957764,1,0.0192668437957764,0.0192668437957764,1.1103666915768344,0.0,0,0.03755784034729,0.0,0.0,0.0,3.5779078006744385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.0013148784637451,0,0.0,0.0,1,0.0114109516143798,0.0114109516143798,4,0.0306777954101562,0.03755784034729,0.0068800449371337,"3,3,5,6,6,6,6",3,1,1,0,1,0,D0,NOPR,D0NOPR
OPPO-A55,0.0071721076965332,1.2459627004649434,0.0208709239959716,0.0136809349060059,0.0019161224365234,0.0464081764221191,0.0590496063232421,0.0029865503311156,0.0238574743270873,0.0249653595207017,0.7165568250878742,0.0200370039258684,0.0716910362243652,1,0.0716910362243652,0.0716910362243652,1.4089582097748905,0.0181620121002197,0,0.1402590274810791,0.0,0.0136809349060059,0.0181620121002197,12.572390794754028,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.029552936553955,1,0.0432338714599609,0.0432338714599609,1,0.0613958835601806,0.0613958835601806,4,0.1330869197845459,0.1402590274810791,0.0071721076965332,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0012278556823729,0.8692378833005766,0.009850025177002,0.0070741176605224,0.0004977226257323,0.011246109008789,0.0113131523132324,0.001194953918457,0.011044979095459,0.0053418402272174,-1.724103311104613,0.006145429611206,0.0113801956176758,1,0.0113801956176758,0.0113801956176758,-0.161070141891349,0.0,0,0.0307271480560302,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0070741176605224,0.0070741176605224,0,0.0,0.0,4,0.0181190967559814,0.0307271480560302,0.0126080513000488,"3,4,6,6,6,6",3,1,1,0,0,1,D0,NOPR,D0NOPR
OPPO-A55,0.0185739994049072,0.6839961313708597,0.0088623762130737,0.0135749578475952,0.0027189254760742,0.0195485353469848,0.0218167901039123,0.0059000849723816,0.0147624611854553,0.0081720252365674,-1.013005814749144,0.0119474728902181,0.0240850448608398,1,0.0240850448608398,0.0240850448608398,0.08941204643817,0.0150120258331299,0,0.0716848373413086,0.0,0.0131361484527587,0.0150120258331299,4.617222785949707,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.0140137672424316,1,0.0271499156951904,0.0271499156951904,1,0.0421619415283203,0.0421619415283203,3,0.0662469863891601,0.0716848373413086,0.0054378509521484,"3,3,4,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0051758289337158,1.1192012896101655,0.0033490657806396,0.0026869773864745,0.0016982555389404,0.0107375621795654,0.0140312433242797,0.0017684698104858,0.0051175355911255,0.005663606521148,1.353064048681052,0.0050604002816336,0.0173249244689941,1,0.0173249244689941,0.0173249244689941,1.704933099534897,0.0063459873199462,0,0.0354228019714355,0.0,0.0017991065979004,0.0063459873199462,12.60218381881714,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.0016388893127441,1,0.0034379959106445,0.0034379959106445,1,0.0097839832305908,0.0097839832305908,4,0.0271089076995849,0.0354228019714355,0.0083138942718506,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0104799270629882,0.9138002384643246,0.0128331184387206,0.0187609195709228,0.0048531532287597,0.0374862670898437,0.043312644958496,0.007174015045166,0.0200071334838866,0.0179812133505764,-0.4600228044567145,0.0196774005889892,0.0491390228271484,1,0.0491390228271484,0.0491390228271484,0.9244685628733148,0.0200071334838866,0,0.0983870029449462,0.0,0.0,0.0200071334838866,12.43893313407898,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0.0,1,0.0491390228271484,0.0491390228271484,1,0.0691461563110351,0.0691461563110351,3,0.087907075881958,0.0983870029449462,0.0104799270629882,"3,4,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0148639678955077,1.5999129961638845,0.023167848587036,0.0177390575408936,0.0062023639678954,0.1518849372863769,0.1902639389038085,0.0135800838470459,0.036747932434082,0.0953528621628917,0.1601574705214075,0.0595987796783447,0.2286429405212402,1,0.2286429405212402,0.2286429405212402,1.4345315161905732,0.0,0,0.2979938983917236,0.0,0.0135800838470459,0.0,12.597681999206545,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.036747932434082,1,0.0503280162811279,0.0503280162811279,0,0.0,0.0,3,0.2789709568023681,0.2979938983917236,0.0190229415893554,"3,3,4,6,6,6",3,1,1,0,0,1,D0,NOPR,D0NOPR
OPPO-A55,0.0285379886627197,1.3472577299948678,0.328685998916626,0.0926361083984375,0.0413576126098632,0.5672552108764649,0.6265825986862182,0.0605870485305786,0.3892730474472046,0.3624500901093885,-1.4999999999999998,0.2690280278523763,0.6859099864959717,1,0.6859099864959717,0.6859099864959717,0.6823090509143124,0.0285379886627197,0,0.8070840835571289,0.0,0.0,0.0285379886627197,12.46757197380066,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1,0.0926361083984375,0.0926361083984375,1,0.1211740970611572,0.1211740970611572,1,0.8070840835571289,0.8070840835571289,0.0,"3,4,5,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,4.005432128905296e-05,1.4886191098158796,0.0048553943634033,0.0020420551300049,7.247924804711787e-06,0.0108783721923828,0.0133387088775634,1.704692840572659e-05,0.004872441291809,0.0058749496423375,0.3712416171014676,0.0039465767996651,0.0157990455627441,1,0.0157990455627441,0.0157990455627441,1.3480581488264505,0.0076298713684082,0,0.0276260375976562,0.0,0.0021469593048095,0.0075979232788086,12.623174905776978,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,8.106231689453125e-06,3,0.002155065536499,0.0021870136260986,1,0.0097849369049072,0.0097849369049072,2,0.0255839824676513,0.0276260375976562,0.0020420551300049,"3,3,4,4,4,5,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0047800540924071,1.0234026477385223,0.0041213035583497,0.003132939338684,0.0014220476150512,0.0104875564575195,0.0126078128814697,0.0016464591026305,0.0057677626609802,0.0051315262519332,0.2298349928408467,0.0050141811370849,0.0147280693054199,1,0.0147280693054199,0.0147280693054199,1.2904943582107593,0.0062470436096192,0,0.0300850868225097,0.0,0.0,0.0062470436096192,10.505645036697388,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0019359588623046,0.0019359588623046,1,0.0081830024719238,0.0081830024719238,4,0.0229110717773437,0.0300850868225097,0.0071740150451659,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0035061836242675,1.017029102460746,0.0030171871185302,0.001518964767456,5.822181701660815e-05,0.0067366600036621,0.0069068193435668,0.0010028481483459,0.0040200352668762,0.0026190602163073,-0.8616117196452922,0.0025752067565917,0.0070769786834716,1,0.0070769786834716,0.0070769786834716,0.8400205314159366,0.0070769786834716,0,0.0257520675659179,0.0,0.0009381771087647,0.0070769786834716,12.629549980163574,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0.0,0.0012619495391845,1,0.0022001266479492,0.0022001266479492,1,0.0092771053314208,0.0092771053314208,7,0.013970136642456,0.0257520675659179,0.0117819309234619,"3,3,4,5,6,6,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,8.797645568849738e-05,1.3272866652088244,0.0057530403137207,0.0033037662506103,2.646446228031924e-05,0.010602855682373,0.0137459754943847,3.647804260254947e-05,0.0057895183563232,0.0060410266968814,0.5681739787748645,0.0045514106750488,0.0168890953063964,1,0.0168890953063964,0.0168890953063964,1.3108550250241255,0.0051670074462891,0,0.0318598747253418,0.0,0.0033037662506103,0.0051670074462891,12.690660953521729,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,1.5020370483398438e-05,1,0.0033187866210937,0.0033187866210937,1,0.0084857940673828,0.0084857940673828,4,0.0253748893737792,0.0318598747253418,0.0064849853515625,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0011191368103028,1.1393758082718015,0.0038437247276305,0.0016334056854247,2.303123474124004e-05,0.0072684288024902,0.0073016881942749,4.28557395935128e-05,0.003886580467224,0.0029054150479724,-0.940580919793554,0.0025500059127807,0.0073349475860596,1,0.0073349475860596,0.0073349475860596,0.7187171267562388,0.0072910785675049,0,0.0255000591278076,0.0,0.0022828578948973,0.0072610378265381,12.64441204071045,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0,3.314018249511719e-05,3,0.0023159980773925,0.0023460388183593,1,0.0096070766448974,0.0096070766448974,5,0.016942024230957,0.0255000591278076,0.0085580348968506,"3,3,4,4,4,5,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0075597763061523,0.6224175764141018,0.0015481710433959,0.0043574571609497,0.0016349554061889,0.0066635608673095,0.0073533058166503,0.0035211443901061,0.0050693154335021,0.0026257667707435,-0.317723460247675,0.0042186578114827,0.0080430507659912,1,0.0080430507659912,0.0080430507659912,-0.2242031015290055,0.0052840709686279,0,0.0253119468688964,0.0,0.0032649040222167,0.0052840709686279,12.522680044174194,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,5.0067901611328125e-06,1,0.0032699108123779,0.0032699108123779,1,0.0085539817810058,0.0085539817810058,3,0.0128438472747802,0.0253119468688964,0.0124680995941162,"3,3,4,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0023601055145263,0.8245035481879477,0.0034153461456299,0.0032551288604736,0.0006236553192138,0.0062114715576172,0.0067451953887939,0.0011745691299438,0.0045899152755737,0.0026000111787312,-1.0886826364102946,0.0031534263065883,0.0072789192199707,1,0.0072789192199707,0.0072789192199707,0.3739395239752027,0.0072789192199707,0,0.0220739841461181,0.0,0.0010321140289306,0.0072789192199707,12.66904091835022,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,1.0967254638671877e-05,1,0.0010430812835693,0.0010430812835693,1,0.00832200050354,0.00832200050354,4,0.0120019912719726,0.0220739841461181,0.0100719928741455,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0011637210845947,1.3571455001704609,0.0025761127471923,0.0020301342010497,1.8167495727539063e-05,0.0074877738952636,0.0100994110107421,5.197525024414063e-05,0.0026280879974364,0.0041207193213843,1.4483917468917422,0.0030363135867648,0.0127110481262207,1,0.0127110481262207,0.0127110481262207,1.6035510786397082,0.0088169574737548,0,0.0273268222808837,0.0,5.197525024414063e-05,0.0061819553375244,12.480326890945436,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.09808349609375e-05,3,7.295608520507812e-05,0.0027079582214355,1,0.0088899135589599,0.0088899135589599,4,0.0216009616851806,0.0273268222808837,0.005725860595703,"3,3,4,4,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0044753551483153,1.2563870391126788,0.0052656531333922,0.0019280910491943,2.331733703609881e-05,0.0068462371826171,0.0102202773094177,0.0003040432929993,0.0055696964263915,0.0044501411487539,2.912567770299896,0.0035420145307268,0.0163660049438477,1,0.0163660049438477,0.0163660049438477,1.802504799709706,0.0334069728851318,0,0.0495882034301757,0.0,0.0015909671783446,0.0069110393524169,12.532909154891968,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0.0,0.0016970634460449,2,0.0032880306243896,0.0033071041107177,4,0.0102181434631347,0.0366950035095214,6,0.0367300510406494,0.0495882034301757,0.0128581523895262,"3,3,3,4,4,5,5,5,5,6,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0019960403442383,1.715770832815006,0.0018193125724792,0.001109480857849,6.5565109252795255e-06,0.0110130310058594,0.0148777961730956,1.1682510375999873e-05,0.0018309950828552,0.0052877879055385,2.00293358498595,0.0030818730592727,0.0171329975128173,1,0.0171329975128173,0.0171329975128173,1.8729916291410087,0.0121989250183106,0,0.0493099689483642,0.0,0.001112937927246,0.0078999996185303,12.59993290901184,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0,9.059906005859377e-06,9,0.0011219978332519,0.0054209232330322,1,0.0133209228515625,0.0133209228515625,5,0.0304539203643798,0.0493099689483642,0.0188560485839844,"3,3,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-A55,0.0029571056365967,1.1979748626283009,0.0114284753799437,0.0016648769378662,0.0008179664611816,0.0190125465393066,0.0195837497711181,0.0011094808578491,0.0125379562377929,0.0085317798282709,-1.187904234107834,0.0071218354361397,0.0201549530029296,1,0.0201549530029296,0.0201549530029296,0.7921734770817503,0.0068249702453613,0,0.0498528480529785,0.0,0.000871181488037,0.0068249702453613,12.539659976959229,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.0016648769378662,1,0.0025360584259033,0.0025360584259033,1,0.0093610286712646,0.0093610286712646,4,0.0276119709014892,0.0498528480529785,0.0222408771514893,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
OPPO-FINDX5TianJi,0.0018961429595947,1.3538586874136729,0.003584861755371,0.0026850700378418,0.0007636547088622,0.0144399166107177,0.0174348831176757,0.0018701553344726,0.0054550170898437,0.0082493533378824,-0.0272329182786092,0.0060932159423828,0.0204298496246338,1,0.0204298496246338,0.0204298496246338,1.298619179019986,0.0,0,0.030466079711914,0.0,0.0018701553344726,0.0,9.865035057067873,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,2.5987625122070312e-05,1,0.0018961429595947,0.0018961429595947,0,0.0,0.0,3,0.0223259925842285,0.030466079711914,0.0081400871276855,"3,3,4,6,6,6",3,1,1,0,0,1,D0,NOPR,D0NOPR
OPPO-FINDX5TianJi,0.0034670829772949,0.8785971416641717,0.0041244626045226,0.0024495124816894,0.0007925033569336,0.0072234869003295,0.0075207352638244,0.0016015172004699,0.0057259798049926,0.0030649869308407,-1.351493764483884,0.0034885009129842,0.0078179836273193,1,0.0078179836273193,0.0078179836273193,0.4596267269222796,0.0078179836273193,0,0.0209310054779052,0.0,0.0,0.0078179836273193,9.89099097251892,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0018820762634277,0.0018820762634277,1,0.009700059890747,0.009700059890747,4,0.0127170085906982,0.0209310054779052,0.008213996887207,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
