Label,Type_Sequence,Type_Sequence_In_Range,First_Stage_Time_Diff,Next_Packet_After_First_Stage,Avg_Time_Dst_1,Dst_One_Count,Type_1_First_Occurrence_Time,Type_2_First_Occurrence_Time,Type_3_First_Occurrence_Time,Type_4_First_Occurrence_Time,Type_5_First_Occurrence_Time,Type_6_First_Occurrence_Time,Type_1_Count,Type_2_Count,Type_3_Count,Type_4_Count,Type_5_Count,Type_6_Count,lack,excess,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5,Range_1,Range_2,Range_1_2
HUAWEI-mate30_3,"1,2,2,3,2,3,4,5,5,6,6,6,6,2,2,2",1,0.3959479331970215,1.187708854675293,1.187708854675293,1,0.0,2.694129943847656e-05,0.000903844833374,0.0040538311004638,0.0106480121612548,0.0185708999633789,1,6,2,1,2,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 5, 2, 2, 2, 2)]",0,0,0,0,0,0,1,0,0
HUAWEI-mate30_3,"1,1,2,3,2,2,3,4,5,6,6,6,6,6,6,6,6,6,1,2,2,2","1,2,2,2",0.410689115524292,1.2213020324707031,0.8153616189956665,1,0.0,4.00543212890625e-05,0.0009760856628417,0.0039470195770263,0.0101490020751953,0.0286421775817871,3,6,2,1,1,9,(),"[(1, 1, 2), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate30_3,"1,2,3,3,3,3,3,3,2,2,3,4,5,6,6,6,6","1,2,2,2",0.0378479957580566,1.2502310276031494,1.2502310276031494,1,0.0,7.152557373046875e-06,0.0008809566497802,0.0047371387481689,0.0134141445159912,0.0223441123962402,1,3,7,1,1,4,(),"[(3, 3, 3, 3, 3, 3, 2, 2, 3, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate30_3,"1,2,3,2,2,3,4,5,6,6,6,6,6,2,2,2","1,2,2",0.4426491260528564,1.3159301280975342,1.3159301280975342,1,0.0,3.504753112792969e-05,4.911422729492188e-05,0.0033149719238281,0.0102360248565673,0.0265629291534423,1,6,2,1,1,5,(),"[(3, 2, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,1,2,0
HUAWEI-mate30_3,"1,2,2,3,2,3,4,5,5,6,6,6,6,6,6,1,2","1,2",0.3747360706329345,1.2648401260375977,0.8197736740112305,1,0.0,2.2172927856445312e-05,0.0012562274932861,0.0035500526428222,0.0105969905853271,0.0186769962310791,2,4,2,1,2,6,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 5, 1, 2, 2)]",0,0,0,0,0,0,1,1,0
HUAWEI-mate30_3,"1,3,2,2,2,3,4,5,6,6,6,6",,0.0472428798675537,0.0,0.0,0,0.0,0.0083010196685791,2.5033950805664062e-05,0.0155129432678222,0.0226109027862548,0.0263538360595703,1,3,2,1,1,4,(),"[(1, 3, 2), (2, 2, 2, 3)]",0,0,0,0,0,0,0,0,0
HUAWEI-mate30_3,"1,3,2,2,2,3,4,5,5,6,6,6,6,6,1,2,2,2","2,2,2",0.419501781463623,1.2639877796173096,0.4173629283905029,0,0.0,0.0033919811248779,2.86102294921875e-06,0.0082459449768066,0.015143871307373,0.023453950881958,2,6,2,1,2,5,(),"[(1, 3, 2), (2, 2, 2, 3), (5, 5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate30_3,"1,2,3,2,2,3,4,5,6,6,6,6,1,2,2,2",,0.386476993560791,0.0,0.38527512550354,0,0.0,1.9073486328125e-05,2.5033950805664062e-05,0.0041339397430419,0.0111730098724365,0.0262010097503662,2,6,2,1,1,4,(),"[(3, 2, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,0,0,0
HUAWEI-mate30_3,"1,2,2,3,2,3,4,5,6,6,6,6,1,2,2,2","1,2,2,2",0.4231350421905517,1.1457290649414062,0.7838106155395508,1,0.0,3.0040740966796875e-05,0.0015990734100341,0.0032382011413574,0.0123012065887451,0.0238721370697021,2,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40,"3,2,2,2,3,4,6,6,6,6,6,1,2,2,2","1,2,2,2",0.4085111618041992,1.5111360549926758,0.9587210416793823,1,0.4063060283660888,0.0011379718780517,0.0,0.0049540996551513,0.0,0.0267629623413085,1,6,2,1,0,5,"(5,)","[(3, 2, 2, 2, 3, 4), (4, 1, 2, 2, 2, 2)]",1,5,0,0,0,0,1,3,0
HUAWEI-mate40,"1,2,2,3,2,3,4,5,6,6,6,6,1,2,2,2","1,2,2,2",0.4023900032043457,1.4310951232910156,0.9160995483398438,1,0.0,3.409385681152344e-05,0.001051902770996,0.0042290687561035,0.011164903640747,0.0266180038452148,2,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40,"1,2,2,3,2,3,4,5,6,6,6,6,2,2,2","1,2,2,2",0.3754169940948486,1.441533088684082,1.441533088684082,1,0.0,2.694129943847656e-05,0.0008518695831298,0.0046980381011962,0.0111989974975585,0.0224058628082275,1,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40,"1,2,2,3,2,4,5,6,6,6,6,1,2,2,2","1,2,2,2",0.3801348209381103,1.338798999786377,0.8583574295043945,1,0.0,0.0010149478912353,0.0010550022125244,0.0042760372161865,0.0111229419708251,0.0290558338165283,2,6,1,1,1,4,(),"[(2, 2, 3), (3, 2, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40,"1,2,3,3,3,3,2,5,5,5,6,6,6,1,2,2,2",,0.4234402179718017,0.0,0.4223392009735107,0,0.0,5.0067901611328125e-06,0.001000165939331,0.0,0.0224940776824951,0.0345740318298339,2,5,4,0,3,3,"(4,)","[(3, 3, 3, 3, 2, 5, 5, 5, 1, 2, 2, 2, 2)]",1,4,0,0,0,0,0,0,0
HUAWEI-mate40,"1,2,2,3,2,3,4,5,6,6,6,1,2,2,2","1,2,2,2",0.4133808612823486,1.6345808506011963,1.0235414505004883,1,0.0,0.0016019344329833,0.0016379356384277,0.005418062210083,0.0120048522949218,0.0296919345855712,2,6,2,1,1,3,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40,"1,2,2,3,2,3,4,5,6,6,6,6,1,2,2","1,2,2,2",0.3590090274810791,2.2306129932403564,1.2940374612808228,1,0.0,0.0014240741729736,0.0014591217041015,0.0053329467773437,0.0123460292816162,0.0302200317382812,2,5,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 1, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40,"1,2,4,5,6,6,6,6,1,2,2,2","1,2,2",0.3860740661621094,3.7641119956970215,2.074437975883484,1,0.0,2.813339233398437e-05,0.0,0.0043511390686035,0.0111660957336425,0.0163900852203369,2,4,0,1,1,4,"(3,)","[(2, 4, 5, 1, 2, 2, 2, 2)]",1,3,0,0,0,0,1,2,0
HUAWEI-mate40,"3,3,2,2,2,3,4,5,6,6,6","1,2,2",0.2618160247802734,1.1307330131530762,1.1307330131530762,1,0.0,1.2874603271484377e-05,0.0,0.0070669651031494,0.0162270069122314,0.1621830463409423,0,3,3,1,1,3,"(1,)","[(3, 3, 2, 2, 2, 3, 4)]",1,1,0,0,0,0,1,2,0
HUAWEI-mate40,"1,3,2,2,3,4,5,6,6,6,6","1,2,2,2,1,2,2,2",0.6494710445404053,1.0416650772094729,1.5213124752044678,2,0.0,0.005552053451538,0.0055420398712158,0.0127589702606201,0.0278708934783935,0.5124430656433105,1,2,2,1,1,4,(),"[(1, 3, 2), (2, 2, 3)]",0,0,0,0,0,0,2,6,1
HUAWEI-mate40,"1,2,3,2,2,3,4,5,6,6,6,6,6,1,2,2,2",,0.3835718631744385,0.0,0.3825709819793701,0,0.0,3.0994415283203125e-05,0.0008578300476074,0.0031399726867675,0.0101699829101562,0.0252778530120849,2,6,2,1,1,5,(),"[(3, 2, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,0,0,0
HUAWEI-mate40,"1,2,2,3,2,3,4,5,6,6,6,6,2,2","1,2,2,2",0.3753089904785156,1.8817880153656008,1.8817880153656008,1,0.0,0.0011060237884521,0.0011451244354248,0.0052011013031005,0.0117950439453125,0.0241100788116455,1,5,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate40pro,"1,1,1,3,2,2,2,3,4,5,6,6,6,6,6,6,6,2,2,2","2,2",0.4109787940979004,1.442011833190918,0.0,0,0.0,0.0030047893524169,0.0009279251098632,0.006908893585205,0.0148618221282958,0.0228238105773925,3,6,2,1,1,7,(),"[(1, 1, 1, 3, 2), (2, 2, 2, 3), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,1,1,3,2,3,2,2,3,4,5,6,6,6,6,6,2,2,2","2,2",0.3805239200592041,1.3472309112548828,0.0,0,0.0,0.0008769035339355,0.000870943069458,0.005415916442871,0.012002944946289,0.0308799743652343,3,6,3,1,1,5,(),"[(1, 1, 1, 3, 2), (3, 2, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2","2,2,2",0.448469877243042,1.451243877410889,0.0,0,0.0,2.5987625122070312e-05,0.0015029907226562,0.005098819732666,0.0116920471191406,0.0237908363342285,1,5,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2,2","2,2,2",0.3520069122314453,1.6687889099121094,0.0,0,0.0,2.5987625122070312e-05,0.001039981842041,0.0042569637298583,0.0106680393218994,0.0236768722534179,1,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,3,4,5,6,6,6,6,2,2,2","2,2,2",0.3918459415435791,1.503345966339111,0.0,0,0.0,2.288818359375e-05,0.0011048316955566,0.0052130222320556,0.011786937713623,0.0250470638275146,1,5,2,1,1,4,(),"[(2, 2, 3), (3, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,3,5,6,6,6,6,2,2,2","2,2",0.4266500473022461,1.314681053161621,0.0,0,0.0,2.5987625122070312e-05,0.0011558532714843,0.0,0.0106940269470214,0.0197799205780029,1,6,2,0,1,4,"(4,)","[(2, 2, 3), (3, 2, 3, 5, 2, 2, 2, 2)]",1,4,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,2,2,3,2,4,5,6,6,6,6","2,2",0.0410659313201904,1.6733109951019287,0.0,0,0.0,2.193450927734375e-05,0.0014040470123291,0.0048530101776123,0.0111479759216308,0.0203580856323242,1,3,1,1,1,4,(),"[(2, 2, 3), (3, 2, 4)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,2,3,3,3,2,3,2,3,4,5,6,6,6,6,2,2,2","2,2,2",0.3956668376922607,1.4041969776153564,0.0,0,0.0,2.384185791015625e-05,0.0008058547973632,0.0050230026245117,0.0118448734283447,0.0138299465179443,1,6,5,1,1,4,(),"[(3, 3, 3, 2, 3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2,2","2,2",0.406059980392456,1.6408860683441162,0.0,0,0.0,2.288818359375e-05,0.0014779567718505,0.0037150382995605,0.010977029800415,0.0327370166778564,1,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,1,2,3,2,2,3,4,6,6,6,6,6,2,2,2","2,2,2",0.4140439033508301,1.3594598770141602,0.0,0,0.0,3.695487976074219e-05,0.0009407997131347,0.0052030086517333,0.0,0.0149409770965576,2,6,2,1,0,5,"(5,)","[(1, 1, 2), (3, 2, 2, 3, 4), (4, 2, 2, 2, 2)]",1,5,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,3,2,3,4,5,6,6,6,6,2,2,2","2,2,2",0.395594835281372,1.3764958381652832,0.0,0,0.0,0.0012259483337402,0.0012497901916503,0.0042119026184082,0.0112459659576416,0.027613878250122,1,5,2,1,1,4,(),"[(3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,3,4,5,6,6,6,6,2,2,2","2,2,2",0.4373888969421386,1.2435190677642822,0.0,0,0.0,2.288818359375e-05,0.0012788772583007,0.0052640438079833,0.0118250846862792,0.0227010250091552,1,5,2,1,1,4,(),"[(2, 2, 3), (3, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2","2,2",0.3836488723754883,1.450732946395874,0.0,0,0.0,2.408027648925781e-05,0.0012860298156738,0.007220983505249,0.0,0.0258159637451171,1,6,2,1,0,14,"(5,)","[(2, 2, 3), (3, 2, 3, 4), (4, 2, 2, 2, 2)]",1,5,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2","2,2",0.4067649841308594,1.6899819374084473,0.0,0,0.0,2.5987625122070312e-05,0.0008409023284912,0.0040559768676757,0.0106308460235595,0.0252938270568847,1,5,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2,2","2,2,2",0.3975000381469726,1.483506202697754,0.0,0,0.0,2.5987625122070312e-05,0.0008649826049804,0.0037400722503662,0.0101921558380126,0.023432970046997,1,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2","2,2,2",0.4367520809173584,1.3541231155395508,0.0,0,0.0,2.408027648925781e-05,0.0012340545654296,0.0050790309906005,0.0117568969726562,0.0369739532470703,1,5,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,4,5,6,6,6,6,2,2,2",,0.4157910346984863,0.0,0.0,0,0.0,2.5987625122070312e-05,0.0012018680572509,0.0029718875885009,0.0108530521392822,0.0289609432220459,1,6,1,1,1,4,(),"[(2, 2, 3), (3, 2, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,6,6,6,2","2,2,2",0.3934218883514404,1.528770923614502,0.0,0,0.0,2.384185791015625e-05,0.0009667873382568,0.0046198368072509,0.0111927986145019,0.025282859802246,1,4,2,1,1,7,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2)]",0,0,0,0,0,0,0,3,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,2,2,2","2,2",0.3865790367126465,1.700059175491333,0.0,0,0.0,2.5033950805664062e-05,0.0009181499481201,0.0044910907745361,0.0110411643981933,0.0232520103454589,1,6,2,1,1,4,(),"[(2, 2, 3), (3, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate50pro,"3,2,2,3,4,5,6,6,6","1,2,2,2,1,2,2,2",0.1610529422760009,1.7533929347991943,6.906756043434143,4,0.0,0.0292890071868896,0.0,0.0456271171569824,0.0631170272827148,0.1541860103607177,0,2,2,1,1,3,"(1,)","[(3, 2, 2, 3, 4)]",1,1,0,0,0,0,2,6,1
HUAWEI-mate50pro,"1,2,1,2,2,3,3,4,5,6,6,6,6,6,6","1,2,2,2",0.0708351135253906,1.546670913696289,8.496467034022013,3,0.0,5.793571472167969e-05,0.0059130191802978,0.0102970600128173,0.0182709693908691,0.0305390357971191,2,3,2,1,1,6,(),"[(2, 1, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate50pro,"1,3,2,2,2,3,4,5,6,6,6,6,6","1,2,2,2,1,2,2,2",0.2010631561279297,1.7652111053466797,7.00855952501297,4,0.0,0.0305020809173584,0.0021560192108154,0.0448119640350341,0.0725159645080566,0.1752259731292724,1,3,2,1,1,5,(),"[(1, 3, 2), (2, 2, 2, 3)]",0,0,0,0,0,0,2,6,1
HUAWEI-mate50pro,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2",0.0621359348297119,2.0037310123443604,7.124748408794403,4,0.0,2.694129943847656e-05,0.0058579444885253,0.0097918510437011,0.0164690017700195,0.020737886428833,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,4,1
HUAWEI-mate50pro,"1,2,3,3,5,6,6,6,6,6","2,1,2,2,2",0.0760998725891113,1.4893670082092283,8.438145637512207,3,0.0,0.0035269260406494,0.0114409923553466,0.0,0.0222640037536621,0.0389699935913085,1,1,2,0,1,5,"(4,)","[(3, 3, 5, 5)]",1,4,0,0,0,0,1,4,1
HUAWEI-mate50pro,"1,1,1,2,2,3,4,5,6,6","1,2,2,2,1,2,2,2",0.0657949447631836,1.532784938812256,1.5424529314041138,2,0.0,0.0026049613952636,0.008599042892456,0.0117979049682617,0.0196230411529541,0.0551700592041015,3,2,1,1,1,2,(),"[(1, 1, 1, 2), (2, 2, 3)]",0,0,0,0,0,0,2,6,1
HUAWEI-mate50pro,"1,2,2,2,3,3,4,5,6,6,6,6","1,2,2,2,1,2,2",0.0634770393371582,1.654695987701416,6.885068833827972,4,0.0,2.5987625122070312e-05,0.0078489780426025,0.01214599609375,0.0186750888824462,0.0294051170349121,1,3,2,1,1,4,(),"[(2, 2, 2, 3), (3, 3, 4)]",0,0,0,0,0,0,2,5,1
HUAWEI-mate50pro,"1,2,2,2,3,3,4,4,6,6,6,6","1,2,2,2,1",0.0654621124267578,1.8598721027374268,6.977004528045654,4,0.0,2.5033950805664062e-05,0.0061480998992919,0.0084450244903564,0.0,0.0241100788116455,1,3,2,2,0,4,"(5,)","[(2, 2, 2, 3), (3, 3, 4), (4, 4, 4)]",1,5,0,0,0,0,2,3,1
HUAWEI-mate50pro,"1,3,2,2,2,3,4,5,6,6,6,6","1,2,2,2,1,2,2,2",0.1552200317382812,1.8249199390411377,6.885017931461334,4,0.0,0.0430600643157959,0.015273094177246,0.0569598674774169,0.0721909999847412,0.127608060836792,1,3,2,1,1,4,(),"[(1, 3, 2), (2, 2, 2, 3)]",0,0,0,0,0,0,2,6,1
HUAWEI-mate50pro,"1,3,2,2,2,3,4,5,6,6,6","1,2,2,2,1,2,2,2",0.1205759048461914,1.8159558773040767,6.995548188686371,4,0.0,0.041841983795166,0.0132520198822021,0.0573470592498779,0.0685930252075195,0.0916268825531005,1,3,2,1,1,3,(),"[(1, 3, 2), (2, 2, 2, 3)]",0,0,0,0,0,0,2,6,1
HUAWEI-mate60pro,"1,2,2,2,1,2,2,1,3,2,2,3,4,5,6,6,6,1,2,2",,0.9358010292053224,0.0,0.31807438532511395,0,0.0,3.409385681152344e-05,0.1598870754241943,0.1630442142486572,0.1697461605072021,0.1922371387481689,4,9,2,1,1,3,(),"[(2, 2, 2, 1, 2, 2, 1, 3), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2)]",0,0,0,0,0,0,0,0,0
HUAWEI-mate60pro,"1,2,2,2,1,1,1,1,1,1,1,3,2,2,2,3,4,5,6,6,6,6,6","1,2,2,2",0.2229020595550537,1.011112928390503,0.5055564641952515,1,0.0,2.5987625122070312e-05,0.1801209449768066,0.1872689723968505,0.194350004196167,0.2131130695343017,8,6,2,1,1,5,(),"[(2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3), (3, 2, 2, 2, 3, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate60pro,"1,2,1,2,2,2,1,2,3,2,2,3,4,5,6,6,6,1,2,2","1,2,2",0.9378199577331544,9.982018947601318,2.7340660095214844,1,0.0,0.0019710063934326,0.1752030849456787,0.1788721084594726,0.1858999729156494,0.2078320980072021,4,9,2,1,1,3,(),"[(2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2)]",0,0,0,0,0,0,1,2,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,1,2,3,3,5,6,6,6,6,1,2,2",,0.9537389278411864,0.0,0.31802956263224275,0,0.0,2.002716064453125e-05,0.1636099815368652,0.0,0.1718878746032714,0.1805870532989502,4,8,2,0,1,4,"(4,)","[(2, 2, 2, 1, 2, 2, 1, 2, 3), (3, 3, 5, 1, 2, 2, 2)]",1,4,0,0,0,0,0,0,0
HUAWEI-mate60pro,"1,2,2,1,2,2,2,1,2,3,2,2,3,5,6,6","1,2,2,2",0.2187490463256836,1.0111651420593262,2.7566312551498418,2,0.0,3.1948089599609375e-05,0.1865410804748535,0.0,0.1968080997467041,0.2013380527496338,3,8,2,0,1,2,"(4,)","[(2, 2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 3, 5, 5)]",1,4,0,0,0,0,1,3,0
HUAWEI-mate60pro,"2,2,1,2,3,2,2,3,4,5,6,6,6,6,1,2,2","1,2,2",0.978734016418457,9.967518091201782,5.471981525421143,1,0.185953140258789,0.0,0.1859900951385498,0.1899240016937255,0.1966509819030761,0.2054841518402099,2,7,2,1,1,4,(),"[(2, 2, 1, 2, 3), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2)]",0,0,0,0,0,0,1,2,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,1,3,2,2,4,5,6,6,6,6","1,2,2,2",0.1796450614929199,9.983598947525024,3.3346973260243735,1,0.0,0.001033067703247,0.1460230350494384,0.149817943572998,0.1560659408569336,0.1725749969482422,3,7,1,1,1,4,(),"[(2, 2, 2, 1, 2, 2, 1, 3), (3, 2, 2, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate60pro,"2,2,1,2,2,2,1,2,2,3,3,3,4,5,6,6,6,6,1,2,2,2","2,2",0.9750239849090576,9.98189902305603,0.4960914850234985,0,0.0193409919738769,0.0,0.1750938892364502,0.1775028705596923,0.1844279766082763,0.199765920639038,3,10,3,1,1,4,(),"[(2, 2, 1, 2, 2, 2, 1, 2, 2, 3), (3, 3, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate60pro,"2,2,2,1,2,2,2,3,2,2,4,5,6,6,6,6,1,2,2,2","2,2",0.9705817699432372,9.979605913162231,0.4945778846740722,0,0.0199267864227294,0.0,0.1688358783721923,0.1737418174743652,0.1800799369812011,0.1921048164367675,2,11,1,1,1,4,(),"[(2, 2, 2, 1, 2, 2, 2, 3), (3, 2, 2, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate60pro,"1,2,1,2,2,2,1,2,2,2,3,3,5,6,6","1,2,2,2",0.2360949516296386,1.0130760669708252,2.751332461833954,2,0.0,0.0017709732055664,0.1989150047302246,0.0,0.206683874130249,0.2326340675354004,3,7,2,0,1,2,"(4,)","[(2, 1, 2, 2, 2, 1, 2, 2, 2, 3), (3, 3, 5, 5)]",1,4,0,0,0,0,1,3,0
HUAWEI-mate60pro,"2,2,1,2,2,1,2,3,3,3,4,5,6,6,6","1,2,2",0.231705904006958,1.026336908340454,3.676739613215128,2,0.0194170475006103,0.0,0.1974830627441406,0.2003750801086425,0.2071421146392822,0.2226569652557373,2,5,3,1,1,3,(),"[(2, 2, 1, 2, 2, 1, 2, 3), (3, 3, 3, 4)]",0,0,0,0,0,0,1,2,0
HUAWEI-mate60pro,"1,2,2,1,2,2,1,2,3,2,2,3,4,5,6,6,2,2,2","1,2,2",0.962601900100708,9.987020015716553,3.335587978363037,1,0.0,0.0010099411010742,0.1609370708465576,0.1636960506439209,0.1710550785064697,0.1735949516296386,3,10,2,1,1,2,(),"[(2, 2, 1, 2, 2, 1, 2, 3), (3, 2, 2, 3, 4), (5, 2, 2, 2, 2)]",0,0,0,0,0,0,1,2,0
HUAWEI-mate60pro,"2,2,1,2,2,2,1,2,3,2,2,4,5,6,6,6","1,2,2,2",0.2094509601593017,9.98209309577942,5.001381039619447,1,0.0206689834594726,0.0,0.1671380996704101,0.1714251041412353,0.1788301467895507,0.1832401752471923,2,8,1,1,1,3,(),"[(2, 2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 4)]",0,0,0,0,0,0,1,3,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,1,3,2,2,2,3,4,5,6,6,6,6","1,2,2",0.2334201335906982,9.992813110351562,3.3381903966267905,1,0.0,0.0026850700378417,0.1648890972137451,0.1780550479888916,0.1936190128326416,0.1944761276245117,3,8,2,1,1,4,(),"[(2, 2, 2, 1, 2, 2, 1, 3), (3, 2, 2, 2, 3, 4)]",0,0,0,0,0,0,1,2,0
HUAWEI-mate60pro,"1,2,1,2,2,2,1,2,3,2,2,4,6,6,6,6,2,2,2","1,2,2,2",0.9545321464538574,9.979308128356934,3.3333470821380615,1,0.0,0.0010480880737304,0.1412479877471923,0.1435251235961914,0.0,0.1605899333953857,3,10,1,1,0,4,"(5,)","[(2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 4), (4, 2, 2, 2, 2)]",1,5,0,0,0,0,1,3,0
HUAWEI-mate60pro,"1,2,2,2,2,2,1,3,2,2,2,4,5,6,6,6,6","2,2",0.2240657806396484,1.0248558521270752,16.657783269882202,2,0.0,2.9802322387695312e-05,0.1881179809570312,0.1928539276123047,0.1998047828674316,0.2166388034820556,2,8,1,1,1,4,(),"[(2, 2, 2, 2, 2, 1, 3), (3, 2, 2, 2, 4)]",0,0,0,0,0,0,0,2,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,2,1,2,3,2,2,3,4,5,6,6,6,6,6",2,0.2294299602508545,1.0073399543762207,11.3853759765625,3,0.0,3.2901763916015625e-05,0.1909151077270507,0.1937849521636963,0.2003660202026367,0.2155420780181884,3,9,2,1,1,5,(),"[(2, 2, 2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 3, 4)]",0,0,0,0,0,0,0,1,0
HUAWEI-mate60pro,"1,2,2,2,1,2,2,2,1,2,3,2,2,3,4,5,6,6,6,6,1,2,2,2","1,2,2",0.9505178928375244,9.976199865341188,10.153304298718771,3,0.0,3.0040740966796875e-05,0.1595110893249511,0.162240982055664,0.1781508922576904,0.1815729141235351,4,12,2,1,1,4,(),"[(2, 2, 2, 1, 2, 2, 2, 1, 2, 3), (3, 2, 2, 3, 4), (5, 1, 2, 2, 2, 2)]",0,0,0,0,0,0,1,2,0
