Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,Type_6_Last_Time,Gap_23_Time,Type_5_Last_Time,Type_3_Last_Time,Type_4_Last_Time,Type_3_First_Occurrence_Time,A_IAT_P10,Type_6_Time_Ratio,Gap_34_Time_Ratio,Gap_23_Time_Ratio,Type_6_Time,A_IAT_P95,A_IAT_StdDev,DBSCAN_Cluster
HUAWEI-mate50pro,1.8249199390411377,0.1552200317382812,0.1552200317382812,-0.0287818908691406,0.0721909999847412,0.0440828800201416,0.0569598674774169,0.015273094177246,2.789497375490363e-05,0.1778892233964116,0.0829595723765047,-0.1854263946915709,0.0276119709014892,0.0416020154953003,0.0162852778121446,0
HUAWEI-mate50pro,1.8159558773040767,0.1205759048461914,0.1205759048461914,-0.0299360752105713,0.0685930252075195,0.0432219505310058,0.0573470592498779,0.0132520198822021,3.3259391784644374e-05,0.2400896126802345,0.1171470264883379,-0.2482757666115651,0.0289490222930909,0.0260897159576415,0.0096746467050476,0
HUAWEI-MateBook,0.0,0.0342271327972412,0.0342271327972412,2.0027160644500025e-05,0.009031057357788,0.002835988998413,0.0,0.0014340877532958,2.7275085449212504e-05,0.3013743478291156,-0.0828579190437356,0.0005851252795008,0.010315179824829,0.0114065647125244,0.0046322698976252,0
HUAWEI-MateBook,0.0,0.0324828624725341,0.0324828624725341,2.0027160644500025e-05,0.0121169090270996,0.0027940273284912,0.0028038024902343,0.001533031463623,1.695156097407998e-05,0.0733322078932495,0.0003009328919631,0.0006165454371958,0.0023820400238037,0.0149491310119628,0.0064105581775598,0
HUAWEI-MateBook,0.0,0.0222868919372558,0.0222868919372558,-7.867813110299954e-06,0.009070873260498,0.0011780261993408,0.0021438598632812,0.0011630058288574,7.867813110299954e-06,0.1426859795887787,0.0433364000085569,-0.0003530242409955,0.0031800270080565,0.008481502532959,0.0033272253202255,0
HUAWEI-MateBook,0.0,0.0233869552612304,0.0233869552612304,0.0,0.0091118812561035,0.0,0.0,0.0,0.0012085914611816,0.288321167883213,0.0,0.0,0.0067429542541504,0.0087959289550781,0.0036019613149939,0
OPPO-FINDX3_2,6.560403823852539,0.0589258670806884,0.0589258670806884,1.8119812011700105e-05,0.0,0.0021507740020751,0.0048398971557617,0.0008599758148193,1.7094612121565247e-05,0.4804513803190736,0.0456356993441323,0.0003075018308494,0.028311014175415,0.0232324361801147,0.0091670316292935,0
HUAWEI-MateBook,0.0,0.0282409191131591,0.0282409191131591,-7.867813110299954e-06,0.0096609592437744,0.0015430450439453,0.0024878978729248,0.0015280246734619,9.369850158639755e-06,0.0926290195945989,0.033456872462031,-0.0002785962127781,0.0026159286499022,0.0111289978027343,0.0047304174940459,0
HUAWEI-MateBook,0.0,0.0255517959594726,0.0255517959594726,3.290176391610019e-05,0.0104730129241943,0.0029988288879394,0.003835916519165,0.0029919147491455,1.249313354493005e-05,0.0689919008696282,0.0327604224984143,0.0012876497592687,0.0017628669738769,0.0103104472160339,0.0042703313468809,0
HUAWEI-MateBook,0.0,0.0197739601135253,0.0197739601135253,0.0009169578552246,0.0,0.0025599002838134,0.0,0.0009169578552246,0.0004639625549316,0.2254455135161207,-0.1294581494610399,0.0463719887144611,0.004457950592041,0.0102850794792175,0.0047290421024953,0
HUAWEI-MateBook,0.0,0.0306000709533691,0.0306000709533691,-0.0012319087982177,0.0,1.4066696166992188e-05,0.0032670497894287,1.4066696166992188e-05,1.8239021301247674e-05,0.1109500880432598,0.1063063905380765,-0.0402583641095143,0.0033950805664062,0.0162670373916625,0.0081566497321508,0
HUAWEI-MateBook,0.0,0.0299339294433593,0.0299339294433593,0.0009338855743408,0.0100619792938232,0.0023829936981201,0.0024139881134033,0.0023829936981201,3.013610839840977e-05,0.1115792659615145,0.0010354275519305,0.0311982286224062,0.0033400058746337,0.0134225606918334,0.0057772400133263,0
HUAWEI-PadSE,2.8405749797821045,0.0323750972747802,0.0323750972747802,5.960464477499923e-06,0.0100400447845458,0.0018751621246337,0.003364086151123,0.0008981227874755,2.408027648925781e-05,0.4412663578587684,0.0459897931379855,0.0001841064577169,0.0142860412597655,0.0093669891357422,0.0037239819407672,0
HUAWEI-PadSE,2.010936975479126,0.0386409759521484,0.0386409759521484,6.914138794000065e-06,0.01133394241333,0.0020809173583984,0.0048558712005615,0.0008869171142578,2.69412994384789e-05,0.4371760698948617,0.0718137617848861,0.0001789328199826,0.0168929100036621,0.0111317753791809,0.0041878198079919,0
HUAWEI-PadSE,2.5561230182647705,0.0404098033905029,0.0404098033905029,7.1525573730000375e-06,0.0107319355010986,0.0022399425506591,0.0035529136657714,0.0012509822845458,2.288818359375e-05,0.6454325008407523,0.0324914007233421,0.0001770005487005,0.0260818004608154,0.0132604837417602,0.0056836603522744,0
HUAWEI-PadSE,2.2031800746917725,0.0352430343627929,0.0352430343627929,6.198883056700039e-06,0.0108199119567871,0.0021939277648925,0.0043249130249023,0.0012850761413574,2.598762512199984e-05,0.1798674063049645,0.0604654309295099,0.0001758895954556,0.0063390731811522,0.0122895240783691,0.0052734318269254,0
HUAWEI-PadSE,1.981845140457153,0.039355993270874,0.039355993270874,0.0012960433959961,0.0107080936431884,0.0024521350860595,0.0036959648132324,0.0024521350860595,1.997947692870376e-05,0.5292934555433721,0.0316045822706605,0.0329312841141086,0.0208308696746826,0.0110069036483764,0.0046703454897722,0
HUAWEI-PadSE,1.9574449062347408,0.0467429161071777,0.0467429161071777,0.0012280941009521,0.0098600387573242,0.0021669864654541,0.0041608810424804,0.0021400451660156,2.386569976810388e-05,0.4955828496230631,0.0426566150142293,0.0262733736623594,0.0231649875640869,0.0157550811767577,0.0059587595762693,0
HUAWEI-mate30_1,1.080408811569214,0.0351698398590087,0.0351698398590087,-0.0010080337524413,0.014028787612915,0.0010328292846679,0.0037307739257812,1.6927719116210938e-05,1.907348632813749e-05,0.4154413509317817,0.0759729650946017,-0.0286618806478069,0.014611005783081,0.0090974450111389,0.0033940663665705,0
HONOR-70_2,0.0,0.0347719192504882,0.0347719192504882,0.0010039806365966,0.0126631259918212,0.0023829936981201,0.0055480003356933,0.0023629665374755,2.7036666870118896e-05,0.5885192397356089,0.0910219138257306,0.0288733166945481,0.0204639434814453,0.0093268752098083,0.0035001776194994,0
HONOR-70_2,5.746462106704712,0.0408360958099365,0.0408360958099365,0.0012781620025635,0.0136110782623291,0.0038080215454101,0.0061061382293701,0.0037801265716552,2.801418304444975e-05,0.2180419082316,0.0562766013346654,0.0312998090834258,0.008903980255127,0.0123721837997436,0.0051430952416215,0
HONOR-70_2,5.756701946258545,0.0412268638610839,0.0412268638610839,0.0020020008087158,0.0116569995880126,0.0020020008087158,0.0053749084472656,0.0020020008087158,0.0020074367523193,0.618553302721522,0.0818133450537249,0.0485605894123222,0.025501012802124,0.0148921012878417,0.0058026279786772,0
HONOR-70_1,5.782779932022095,0.0337738990783691,0.0337738990783691,0.0010261535644531,0.0128240585327148,0.0034220218658447,0.0059258937835693,0.0034220218658447,7.152557373100001e-06,0.5269451778226429,0.0741363001030649,0.0303830351974466,0.0177969932556152,0.0094600915908813,0.003570767832867,0
HONOR-70_1,5.62737512588501,0.0390169620513916,0.0390169620513916,0.0011069774627684,0.0130989551544189,0.0023789405822753,0.0048561096191406,0.0023779869079589,8.201599121097805e-06,0.2193658378602988,0.0628723670783206,0.0283716979633225,0.008558988571167,0.0123451232910156,0.005027416101446,0
HONOR-70_1,5.719035863876343,0.0325479507446289,0.0325479507446289,-0.0012290477752686,0.0120408535003662,0.0030159950256347,0.0052428245544433,0.0017778873443603,9.059906005809956e-06,0.3901300946409238,0.0684168888628441,-0.0377611415511748,0.0126979351043702,0.0072530388832092,0.0027211994728064,0
HONOR-70_1,5.773015022277832,0.0330159664154052,0.0330159664154052,0.0016491413116454,0.012402057647705,0.0035319328308105,0.0058889389038085,0.0028290748596191,0.0006330728530883,0.4947320532355083,0.0713898858310633,0.0499498118848344,0.016334056854248,0.0086702108383178,0.0031607962034518,0
HONOR-70_1,0.0,0.0332660675048828,0.0332660675048828,0.0011379718780517,0.0126929283142089,0.0029900074005126,0.0047190189361572,0.0029850006103515,8.654594421419917e-06,0.5197164726793189,0.0519752307780538,0.03420818760392,0.0172889232635497,0.0090343594551086,0.0034859819396374,0
HONOR-70_1,0.0,0.0413300991058349,0.0413300991058349,0.0014019012451172,0.0121800899505615,0.0054590702056884,0.0054500102996826,0.0026609897613525,8.678436279261226e-06,0.3418613102895287,-0.0002192084268319,0.0339196197310662,0.0141291618347167,0.0083809852600097,0.0038339501731947,0
HONOR-70_1,0.0,0.0408549308776855,0.0408549308776855,0.0011510848999023,0.012502908706665,0.0038528442382812,0.0060060024261474,0.0027880668640136,9.25064086909034e-06,0.2445231620350387,0.0524807712508328,0.0281749320136779,0.0099899768829345,0.0118362188339233,0.0050941575112923,0
HONOR-70_1,0.0,0.0326449871063232,0.0326449871063232,-0.0012428760528564,0.0111138820648193,0.0012528896331787,0.0043408870697021,9.059906005859377e-06,2.622604370117189e-06,0.4593384603025072,0.0943523001979189,-0.0380724932991534,0.0149950981140137,0.0074129700660705,0.0031786234953977,0
HONOR-70_1,0.0,0.0457220077514648,0.0457220077514648,0.0018939971923828,0.0157690048217773,0.0051548480987548,0.008915901184082,0.0030429363250732,2.813339233419905e-06,0.1988350749848785,0.0822591410633472,0.0414241912270819,0.0090911388397217,0.0096548557281493,0.0050875284790145,0
HONOR-70_1,0.0,0.0317878723144531,0.0317878723144531,9.05990600590014e-06,0.0148608684539794,0.0057458877563476,0.0076119899749755,0.0045859813690185,9.05990600590014e-06,0.4399450978039139,0.0587048481939268,0.0002850114004573,0.0139849185943603,0.0076929092407226,0.0028421729998527,0
HONOR-70_1,0.0,0.0377309322357177,0.0377309322357177,0.0021090507507325,0.01320481300354,0.0030488967895507,0.0058429241180419,0.0030379295349121,2.622604370100318e-06,0.3521278948532418,0.07405137278443,0.0558971280528283,0.0132861137390135,0.0091070413589477,0.0036439231854883,0
HONOR-70_1,0.0,0.0405170917510986,0.0405170917510986,0.0020229816436768,0.0120229721069335,0.0030779838562011,0.005436897277832,0.0030689239501953,9.059906005859377e-06,0.2572010285922764,0.0582202058361441,0.0499290930381731,0.0104210376739501,0.0123295783996582,0.0052041680529767,0
HONOR-70_1,0.0,0.0354580879211425,0.0354580879211425,0.0019869804382323,0.0119881629943847,0.0030291080474853,0.0053131580352783,0.0030200481414794,9.05990600590014e-06,0.2645943438092559,0.0644154866126071,0.05603743898011,0.0093820095062256,0.0103814601898193,0.0041684058661869,0
HUAWEI-PadSE,12.710445165634155,0.0378730297088623,0.0378730297088623,0.0026938915252686,0.0122320652008056,0.0038120746612548,0.0055341720581054,0.0037870407104492,1.9073486328125e-05,0.1970777646977378,0.0454702834731922,0.0711295490742909,0.0074639320373535,0.0124374628067016,0.0052653876773147,0
HONOR-70_1,0.0,0.0334298610687255,0.0334298610687255,2.145767211999932e-06,0.0132558345794677,0.0035669803619384,0.0059788227081298,0.0021979808807373,0.0006677150726318,0.0561494847198945,0.0721463466818814,6.418714117861985e-05,0.0018770694732666,0.0144399762153625,0.0061144617305977,0
HONOR-70_1,0.0,0.0373718738555908,0.0373718738555908,0.001093864440918,0.0122928619384765,0.0033998489379882,0.0058679580688476,0.0033907890319824,9.05990600590014e-06,0.2184766728974345,0.0660418886244895,0.0292697242087677,0.008164882659912,0.0116695165634155,0.0048427199924474,0
HONOR-70_1,0.0,0.0389559268951416,0.0389559268951416,0.0011289119720459,0.0113749504089355,0.0022809505462646,0.005120038986206,0.0022718906402587,9.036064147895744e-06,0.245457271731348,0.0728794991217492,0.0289792096356637,0.0095620155334473,0.0127251386642456,0.005482775923901,0
HONOR-70_1,0.0,0.0357038974761962,0.0357038974761962,0.0014691352844238,0.015596866607666,0.0057899951934814,0.0086920261383056,0.0036399364471435,1.788139343250183e-06,0.3733214025762416,0.0812805085707795,0.0411477566392653,0.0133290290832518,0.0067970275878906,0.0025016847507881,0
HONOR-70_1,0.0,0.029707908630371,0.029707908630371,9.05990600579996e-06,0.0131239891052246,0.0021929740905761,0.0045850276947021,0.0021910667419433,7.629394531199954e-06,0.4953532791884692,0.0805190844595689,0.0003049661327064,0.0147159099578857,0.0122451305389404,0.0050371871693719,0
HONOR-70_2,5.8335020542144775,0.0333118438720703,0.0333118438720703,0.002018928527832,0.0126099586486816,0.0040249824523925,0.0068180561065673,0.0039968490600585,2.810955047608827e-05,0.3042155740051528,0.0838462639564843,0.0606069281419973,0.0101339817047119,0.0094727039337158,0.0036240348979463,0
HONOR-70_2,5.764261960983276,0.0428950786590576,0.0428950786590576,-0.0012190341949463,0.0119750499725341,0.0015690326690673,0.0057649612426757,0.0015640258789062,2.560615539551996e-05,0.3108078814995978,0.0978184142511742,-0.0284189756273798,0.0133321285247803,0.0126667976379394,0.005240322441907,0
HONOR-70_2,5.729249000549316,0.0317299365997314,0.0317299365997314,0.001511812210083,0.0125598907470703,0.002810001373291,0.005760908126831,0.0027837753295898,2.686977386474891e-05,0.3183153623624005,0.0930007138295063,0.0476462411240934,0.0101001262664794,0.008226203918457,0.0033413746742817,0
HONOR-70_2,5.735748052597046,0.047382116317749,0.047382116317749,0.0043449401855469,0.015916109085083,0.0064761638641357,0.0090830326080322,0.0051629543304443,2.4700164794879983e-05,0.4318514604875842,0.0550179887790277,0.0917000025159137,0.0204620361328125,0.0118839263916015,0.0043536793350142,0
HONOR-70_2,5.742671966552734,0.0355260372161865,0.0355260372161865,0.0021488666534424,0.0121738910675048,0.0032939910888671,0.005479097366333,0.0032539367675781,0.0008920669555663,0.4139805512492709,0.0615071775151525,0.0604870912104805,0.014707088470459,0.0078649520874023,0.002914646861429,0
HONOR-70_2,5.717315912246704,0.0357179641723632,0.0357179641723632,0.0022439956665038,0.0,0.0031149387359619,0.0054280757904052,0.0031080245971679,7.867813110362577e-06,0.3852361626571957,0.0647611673297183,0.0628254078444984,0.0137598514556883,0.0125636100769043,0.0051465097397157,0
HONOR-70_2,4.539139032363892,0.0317010879516601,0.0317010879516601,0.0024979114532471,0.0135478973388671,0.0042910575866699,0.0068860054016113,0.0042788982391357,0.0014272212982177,0.4628922114256508,0.0818567431786046,0.0787957642670207,0.014674186706543,0.0077653884887695,0.0025692985111026,0
HONOR-70_2,5.72167181968689,0.0397930145263671,0.0397930145263671,-7.1525573730000375e-06,0.0108230113983154,0.0013139247894287,0.0046219825744628,0.0013008117675781,7.1525573730000375e-06,0.3599374490725198,0.0831316205723032,-0.0001797440444794,0.0143229961395262,0.0112069845199585,0.0045967531640651,0
HONOR-70_2,5.726178169250488,0.0578870773315429,0.0578870773315429,0.0034761428833006,0.018726110458374,0.0057029724121093,0.0099270343780517,0.0047121047973632,0.0009908676147461,0.2999967050528018,0.0729707243941419,0.0600504126921352,0.0173659324645996,0.0147695541381835,0.0061218430155798,0
HONOR-70_1,0.0,0.0387148857116699,0.0387148857116699,0.001728057861328,0.0113840103149414,0.0017719268798828,0.0049598217010498,0.0017368793487548,3.242492675787573e-05,0.3386520673473657,0.0823428705152051,0.0446354891551998,0.013110876083374,0.0107131719589233,0.0043078064852815,0
HUAWEI-PadSE,2.135658025741577,0.0399360656738281,0.0399360656738281,1.4066696166999994e-05,0.0106899738311767,0.002087116241455,0.0042810440063476,0.0020840167999267,1.4066696166992188e-05,0.3294249689559649,0.0549360015283222,0.0003522303944982,0.0131559371948241,0.0120425224304199,0.0049049218834672,0
HUAWEI-MateBook,0.0,0.0306618213653564,0.0306618213653564,0.0011548995971678,0.0093498229980468,0.0025739669799804,0.0035789012908935,0.0025439262390136,2.667903900146697e-05,0.2040278371758489,0.032774775475293,0.0376657206173921,0.0062558650970459,0.0119760394096374,0.0051523987692107,0
HUAWEI-PadSE,2.705784797668457,0.0358469486236572,0.0358469486236572,0.0010371208190918,0.0112769603729248,0.0020029544830322,0.0042049884796142,0.0019769668579101,2.5987625122097245e-05,0.1811071278923615,0.0614287709590089,0.0289319135634142,0.0064921379089355,0.0131252050399779,0.005552469914554,0
OPPO-FINDX3PRO_1,2.611961126327514,0.0466301441192626,0.0466301441192626,-0.0017669200897216,0.0115220546722412,0.0017781257629394,0.0055069923400878,9.059906005859377e-06,2.3126602172699777e-06,0.6785781849975201,0.0799668679472948,-0.0378922287952298,0.031642198562622,0.0143478512763976,0.0062825792629351,0
OPPO-FINDX3PRO_1,0.0,0.0676460266113281,0.0676460266113281,0.0037450790405272,0.015334129333496,0.0043830871582031,0.0089421272277832,0.0043740272521972,9.059906005859377e-06,0.6151595894659675,0.0673955337506347,0.0553628827609535,0.0416131019592285,0.022486925125122,0.0099036479486575,0
OPPO-FINDX3PRO_1,0.0,0.0625319480895996,0.0625319480895996,-2.145767211899968e-06,0.0117840766906738,0.0011119842529296,0.0052170753479003,0.0011088848114013,2.026557922349967e-06,0.719774437810263,0.0656479003195082,-3.431473474687501e-05,0.0450088977813721,0.0238017082214355,0.0114175304907179,0
OPPO-FINDX3PRO_1,0.0,0.0678298473358154,0.0678298473358154,0.001159906387329,0.0,0.0019538402557373,0.0099949836730957,0.0019478797912597,4.744529724163747e-06,0.1153923212383876,0.1185487470957719,0.0171002358532015,0.0078270435333252,0.0353194832801818,0.0170333157034312,0
OPPO-FINDX3PRO_1,11.312238216400146,0.0574531555175781,0.0574531555175781,1.907348632799924e-06,0.0121171474456787,0.0021431446075439,0.0054810047149658,0.0011219978332519,4.696846008270055e-06,0.656882843104709,0.0580970719075763,3.319832680411017e-05,0.0377399921417237,0.0198601841926574,0.0087769330843207,0
OPPO-A36,12.366520166397097,0.0444200038909912,0.0444200038909912,1.0013580322265623e-05,0.0160310268402099,0.0045311450958251,0.0095691680908203,1.0013580322265623e-05,0.0014646530151367,0.2639350333582036,0.1134178872959747,0.0002254295237532,0.0117239952087402,0.0130946397781372,0.00499802851145,0
OPPO-FINDX3PRO_1,2.535064935684204,0.0613319873809814,0.0613319873809814,0.0043559074401856,0.0154569149017333,0.0058538913726806,0.0089099407196044,0.0058319568634033,2.1934509277299515e-05,0.7056036074559275,0.0498279849948488,0.07102178856732,0.0432760715484619,0.0220725536346435,0.0108154870804979,0
OPPO-A36,12.37327003479004,0.0435781478881835,0.0435781478881835,0.001537799835205,0.0131261348724365,0.0031750202178955,0.006134033203125,0.0031659603118896,1.1205673217800107e-05,0.5293248714301341,0.0679013021118287,0.0352883247620095,0.023066997528076,0.0119684934616088,0.0049504466158263,0
OPPO-A36,0.0,0.0391778945922851,0.0391778945922851,0.0013380050659178,0.0139849185943603,0.0028069019317626,0.0082650184631347,0.0028040409088134,3.933906555240074e-06,0.1274676857914846,0.1393162289136106,0.034152041089553,0.0049939155578613,0.0136834383010864,0.0060881116445699,0
OPPO-A36,0.0,0.0453360080718994,0.0453360080718994,0.0014069080352783,0.0151200294494628,0.003878116607666,0.0087931156158447,0.0038690567016601,8.296966552742528e-06,0.5646032405484017,0.1084126992474479,0.0310329050816969,0.0255968570709229,0.0117921352386474,0.0054013850416809,0
OPPO-A36,0.0,0.0516600608825683,0.0516600608825683,0.0027730464935303,0.0180470943450927,0.0064060688018798,0.0092811584472656,0.0063960552215576,9.536743164813628e-07,0.3782202161733072,0.0556540119439918,0.0536787306510126,0.0195388793945311,0.0121604919433593,0.0040800104243505,0
OPPO-A36,12.356144189834597,0.0478501319885253,0.0478501319885253,0.0012099742889404,0.0119631290435791,0.0033872127532958,0.0048511028289794,0.0023460388183593,5.006790161106618e-06,0.4179114889037257,0.0305932296285963,0.0252867492451339,0.0199971199035644,0.0148544788360595,0.0054059221001626,0
OPPO-A36,0.0,0.0346369743347168,0.0346369743347168,0.0012760162353516,0.0111219882965087,0.0023829936981201,0.0043809413909912,0.0023739337921142,9.05990600586341e-06,0.5776167072784615,0.0573934112529074,0.0368397142031151,0.0200068950653076,0.0103009819984435,0.0041949395795148,0
OPPO-A36,12.386588096618652,0.0472359657287597,0.0472359657287597,0.00124192237854,0.0126001834869384,0.0035061836242675,0.0063519477844238,0.0023880004882812,9.059906005871476e-06,0.6116938048273283,0.0602457071905201,0.0262918807603387,0.0288939476013183,0.0118263363838195,0.0047555742562434,0
OPPO-A36,0.0,0.0491180419921875,0.0491180419921875,-0.0026979446411133,0.0198450088500976,0.0096039772033691,0.0121471881866455,0.006904125213623,7.259845733639999e-05,0.5173869990680346,0.0517775318421876,-0.0549277726001867,0.0254130363464356,0.0135177850723266,0.0056305122759899,0
OPPO-FINDX3PRO_1,2.642908811569214,0.0958838462829589,0.0958838462829589,-0.00083589553833,0.0126528739929199,0.0008478164672851,0.005944013595581,1.0013580322265623e-05,2.431869506832652e-06,0.8382633042077153,0.053149694404798,-0.0087177931500918,0.0803759098052978,0.0090130448341369,0.0078470964969449,0
OPPO-FINDX3PRO_1,2.6417481899261475,0.0870590209960937,0.0870590209960937,-0.0030250549316406,0.0189111232757568,0.0042130947113037,0.0077950954437255,0.0011801719665527,9.059906005880192e-06,0.7124019586364043,0.0347800368065896,-0.034747173779686,0.0620210170745849,0.0078609585762024,0.0059532753790004,0
OPPO-FINDX3PRO_1,0.0,0.06439208984375,0.06439208984375,0.0026559829711914,0.0149929523468017,0.0037441253662109,0.007418155670166,0.003741979598999,7.033348083529488e-06,0.5160878258293841,0.0569794135071083,0.0412470379146918,0.0332319736480713,0.0162836313247681,0.0055390298824557,0
OPPO-FINDX3PRO_2,1.90866494178772,0.0688438415527343,0.0688438415527343,0.0068049430847167,0.0235469341278076,0.0081479549407958,0.0142769813537597,0.0081479549407958,3.218650817880114e-05,0.3053866293566804,0.0890279547847293,0.0988460685986577,0.0210239887237549,0.0187809467315673,0.0073766748990074,0
OPPO-FINDX3PRO_2,10.719262838363647,0.051865816116333,0.051865816116333,0.0033800601959228,0.0155019760131835,0.0045249462127685,0.0072958469390869,0.0045139789581298,1.8215179443339945e-05,0.3570729195875726,0.053424411949932,0.0651693244032149,0.0185198783874512,0.0175723552703857,0.0071034043105787,0
OPPO-FINDX3PRO_2,10.746639013290403,0.0677790641784668,0.0677790641784668,7.867813110299954e-06,0.0120489597320556,0.0021979808807373,0.0042951107025146,0.0010149478912353,2.868175506600004e-05,0.7582751173114409,0.0309406724214341,0.0001160802853456,0.0513951778411865,0.0310036301612853,0.0153864858154178,0
OPPO-FINDX3PRO_2,10.7396399974823,0.084501028060913,0.084501028060913,-0.0010468959808349,0.016434907913208,0.0,0.0088739395141601,0.0,0.0007249116897582,0.6622538605000241,0.105015758006675,-0.0123891508169609,0.0559611320495605,0.0341843247413634,0.0148693550123489,0
OPPO-FINDX3PRO_2,10.709430932998655,0.078042984008789,0.078042984008789,0.0041399002075195,0.0,0.0051698684692382,0.0073070526123046,0.0051338672637939,3.480911254879898e-05,0.6791889679106492,0.0273847056235793,0.053046411027201,0.0530059337615966,0.0353524684906005,0.0154203300481369,0
OPPO-FINDX3PRO_2,10.696164846420288,0.0739998817443847,0.0739998817443847,0.0033547878265381,0.0,0.0056219100952148,0.0087978839874267,0.0055928230285644,2.0980834960899987e-05,0.7127309280941303,0.0429186346970466,0.0453350430765069,0.0527420043945311,0.0266569852828979,0.0122130084499926,0
OPPO-FINDX3PRO_2,10.619334936141968,0.055272102355957,0.055272102355957,0.0060329437255858,0.0168850421905517,0.0070869922637939,0.0106580257415771,0.0070559978485107,2.09808349609375e-05,0.6465137947098718,0.0646082440429973,0.109149886985178,0.0357341766357422,0.01717209815979,0.0080432890235027,0
OPPO-FINDX3PRO_2,10.72765612602234,0.0625419616699218,0.0625419616699218,0.0044357776641846,0.0149500370025634,0.0051989555358886,0.0085580348968505,0.0051639080047607,3.2901763916015625e-05,0.6183211344922235,0.0537092101250379,0.0709248246416596,0.0386710166931152,0.0206129550933838,0.0092993183180179,0
OPPO-FINDX3PRO_2,10.71226406097412,0.0590541362762451,0.0590541362762451,0.0025629997253418,0.0144240856170654,0.0053160190582275,0.0073380470275878,0.0036909580230712,5.960464477539063e-06,0.6001792556047663,0.034240242883269,0.0434008502529361,0.0354430675506592,0.0192935466766357,0.0084740969306202,0
OPPO-FINDX3PRO_2,10.744894981384276,0.0529251098632812,0.0529251098632812,0.0009610652923584,0.0134501457214355,0.0038039684295654,0.0,0.0024640560150146,0.0007752418518066,0.4803589447888138,-0.0718745495170818,0.0181589664119937,0.0254230499267578,0.0155177593231201,0.006217395734011,0
OPPO-FINDX3PRO_2,10.726315021514893,0.0747480392456054,0.0747480392456054,0.0032660961151123,0.0,0.0055899620056152,0.0085499286651611,0.0055611133575439,2.1934509277299515e-05,0.6564991898340122,0.0395992549024611,0.0436947396624095,0.0490720272064209,0.0296036005020141,0.0126880456923862,0
OPPO-FINDX3PRO_1,2.6196181774139404,0.0675029754638671,0.0675029754638671,0.0036530494689942,0.016798973083496,0.0047700405120849,0.0095970630645751,0.0047640800476074,5.19752502446038e-06,0.5282275154700343,0.0536117939589159,0.0541168658698548,0.0356569290161132,0.0172022819519043,0.006558610222039,0
OPPO-FINDX3PRO_1,2.5494649410247803,0.0548830032348632,0.0548830032348632,9.536743163999616e-07,0.0117850303649902,0.0011370182037353,0.0051779747009277,0.0011360645294189,9.536743163999616e-07,0.4159021008184337,0.0736285600097312,1.7376496550650882e-05,0.0228259563446045,0.017645001411438,0.0067889146798066,0
OPPO-FINDX3PRO_1,2.576866149902344,0.064540147781372,0.064540147781372,9.536743163999616e-07,0.0118861198425292,0.0020451545715332,0.0055329799652099,0.0009751319885253,9.059906005859377e-06,0.578601482816835,0.0540411745800709,1.4776450770309783e-05,0.0373430252075195,0.0227724313735962,0.0092588859680316,0
OPPO-FINDX3PRO_1,1.9002211093902588,0.0605041980743408,0.0605041980743408,0.0032129287719726,0.0128669738769531,0.0044240951538085,0.0062601566314697,0.0044150352478027,2.3126602172799954e-05,0.4786640028687056,0.0303460178978862,0.0531025759241534,0.028961181640625,0.0188815593719482,0.0071049785935017,0
HUAWEI-PadSE,2.802182912826538,0.043997049331665,0.043997049331665,0.0015819072723388,0.0112969875335693,0.0022890567779541,0.0047249794006347,0.0022609233856201,2.694129943847656e-05,0.5912906354823159,0.0553655906403579,0.0359548491630412,0.026015043258667,0.0134309530258178,0.005892017914272,0
OPPO-A36,12.357768058776855,0.0418500900268554,0.0418500900268554,0.0012199878692627,0.0125379562377929,0.0028390884399414,0.0045349597930908,0.0028300285339355,9.05990600590014e-06,0.3439429847549162,0.0405225258072599,0.0291513798053917,0.0143940448760985,0.0119720697402954,0.0048014235448918,0
XIAOMI-MI11Lite,12.282030820846558,0.0680170059204101,0.0680170059204101,0.0047709941864014,0.0150179862976074,0.0060858726501464,0.0088629722595214,0.006058931350708,2.69412994384789e-05,0.5663899833148731,0.0408294892107514,0.0701441370704286,0.0385241508483887,0.0197759866714477,0.0076606844612342,0
OPPO-A36,12.22189998626709,0.038201093673706,0.038201093673706,2.1457672119001847e-06,0.0127120018005371,0.0038490295410156,0.0061419010162353,0.002216100692749,3.2901763915999148e-06,0.3702559493718294,0.0600210950713669,5.617030837462978e-05,0.0141441822052001,0.0101960659027099,0.0037753121444873,0
HUAWEI-seHUODONGBAN,0.0,0.0349090099334716,0.0349090099334716,0.0029768943786621,0.0143129825592041,0.0038590431213378,0.0074050426483154,0.0038318634033203,2.598762512210002e-05,0.5186075577623122,0.1015783470724447,0.0852758180290808,0.018104076385498,0.0087349414825439,0.0034780772472918,0
HUAWEI-seHUODONGBAN,0.0,0.0400459766387939,0.0400459766387939,0.0034470558166503,0.0137479305267333,0.004673957824707,0.0081729888916015,0.0046370029449462,3.5858154296920274e-05,0.4806001250260468,0.0873753460542368,0.0860774566129851,0.0192461013793944,0.0100687265396118,0.0038678458019056,0
